"1",6,1,5,2,19,1,3,0,2,37,9,37,12,2,13,0,0,3,6,1,6,9,14,8,0,0,1,1,7,2,3,36,17,14,22,1,13,5,0,0,1,1,40,2,5,9,4,28,6,3,3,9,4,2,1,5,4,11,7,5,54,1,9,10,4,0,27,11,7,12,27,2,5,43,19,2,2,5,3,3,1
"1",3,0,7,5,20,5,2,1,2,28,14,49,9,0,21,1,5,2,3,0,8,3,15,13,6,1,0,3,8,4,6,37,14,6,32,2,35,1,1,4,1,3,43,4,6,3,4,18,5,4,1,9,7,4,4,2,3,8,11,0,56,0,4,7,7,1,40,4,8,8,34,1,2,34,11,2,4,2,7,3,2
"1",3,1,9,3,25,4,0,2,5,35,7,27,7,3,16,0,3,6,2,4,4,5,9,6,1,0,2,3,4,4,3,28,23,6,20,1,23,5,1,0,0,3,39,4,5,8,7,19,2,2,4,12,9,7,7,0,1,13,7,6,54,0,3,7,6,3,30,17,6,9,20,7,1,36,26,1,5,2,1,2,1
"1",4,1,2,1,16,3,1,0,6,25,12,47,9,3,24,5,6,4,3,3,18,9,6,6,2,1,1,4,3,3,5,26,18,5,31,1,37,0,2,1,0,2,16,4,2,3,3,19,1,5,5,11,10,3,4,6,2,5,4,9,66,2,7,9,1,0,50,7,9,19,31,1,6,32,20,1,1,3,7,3,1
"1",3,3,3,2,16,1,4,4,0,33,9,39,12,3,11,1,1,4,4,0,6,3,10,15,1,0,2,4,3,2,4,26,21,7,29,5,18,1,1,1,2,4,31,6,7,10,11,23,1,7,2,7,7,5,8,1,0,12,12,1,44,0,3,8,5,0,56,27,9,8,21,1,5,37,20,2,3,4,5,7,3
"1",2,1,13,4,17,1,2,1,4,16,5,46,8,2,16,0,1,2,4,4,5,6,16,11,1,3,1,2,3,7,3,29,16,6,21,1,17,1,1,3,0,2,33,2,7,8,7,20,2,2,1,12,14,4,2,4,4,11,6,6,28,1,2,7,8,0,44,12,12,18,45,4,1,43,20,2,10,7,1,3,1
"1",6,1,3,4,19,3,0,1,2,31,12,39,12,1,9,3,0,1,9,3,7,6,11,7,2,6,2,2,10,6,6,30,17,10,34,0,24,1,1,1,0,2,28,3,4,5,6,29,3,4,3,9,13,6,4,0,2,7,9,6,49,5,5,8,3,2,24,11,6,17,28,1,4,53,19,6,8,2,1,4,1
"1",3,3,11,4,22,4,3,1,3,19,17,55,10,1,11,2,4,3,8,1,7,4,14,16,5,2,1,10,9,6,1,22,13,9,30,1,17,1,1,2,1,1,41,1,12,6,4,28,3,5,5,20,6,6,4,3,0,9,6,4,51,2,8,3,3,0,33,12,4,10,31,1,3,50,13,4,5,7,4,5,4
"1",1,0,4,3,19,6,0,2,2,15,6,36,5,4,10,1,0,3,5,2,10,2,7,11,1,4,0,4,5,2,4,30,13,3,25,0,18,3,0,4,0,0,37,6,8,10,12,20,2,6,2,9,8,1,5,0,0,14,5,5,52,2,5,15,7,1,45,13,2,13,20,0,1,33,26,1,4,4,3,3,1
"1",5,2,3,2,17,4,2,0,2,31,16,46,12,4,11,0,0,1,2,3,5,5,12,14,1,1,0,3,4,4,2,26,19,10,27,1,18,0,1,2,0,4,50,4,9,9,8,19,1,4,6,12,9,10,5,5,0,18,8,2,43,4,1,10,5,0,44,9,7,9,26,3,4,40,17,1,5,0,2,2,1
