"1",0,29,1,14,1,17,4,0,54,10,6,0,2,0,5,22,6,18,0,13,0,15,1,19,4,22,21,0,8,10,4,1,9,2,0,6,0,18,2,12,4,2,17,0,0,9,0,12,5,27,5,15,0,14,1,0,34,28,1,1,4,12,9,4,3,2,0,11,9,14,2,34,12,0,2,20,11,4,3,0,0,1,14,27,3,1,3,11,7,8,0,19,0,1,1
"1",2,18,1,5,3,19,3,2,29,6,3,2,7,2,4,11,3,16,3,11,0,11,3,7,3,12,29,2,5,21,6,8,12,1,2,8,3,20,0,12,3,3,13,3,2,6,1,7,4,23,4,10,1,27,3,1,43,15,1,1,2,12,16,4,5,2,0,17,8,18,3,36,15,1,3,26,18,4,3,1,2,1,39,16,6,1,7,14,4,3,0,23,3,1,13
"1",1,14,3,12,1,16,3,2,46,14,9,0,3,1,1,15,8,19,2,5,1,16,1,19,6,27,32,1,3,18,2,2,5,2,0,11,3,26,0,8,3,1,15,1,2,3,1,11,3,12,5,19,0,26,2,0,37,7,1,2,8,10,16,3,6,1,0,25,13,14,4,27,12,0,3,16,15,12,4,0,1,5,19,29,7,1,2,10,10,20,0,18,1,0,5
"1",3,20,1,21,0,30,4,4,40,8,13,1,9,5,1,15,3,23,1,0,1,20,2,14,3,28,27,0,9,11,3,4,16,1,2,10,1,9,0,8,0,1,37,9,2,1,1,12,7,30,4,13,2,22,3,0,45,20,6,4,3,15,16,4,8,2,2,17,11,9,7,30,9,2,2,26,9,2,1,0,1,1,26,23,14,0,2,6,8,7,1,26,3,1,14
"1",0,22,4,11,2,15,3,3,36,17,5,1,5,0,5,24,5,14,3,5,0,12,0,10,1,19,22,0,4,14,5,4,21,0,2,5,1,16,3,23,0,7,27,4,0,1,2,13,3,31,5,12,1,11,4,1,26,20,4,1,2,9,15,3,3,1,0,18,5,11,3,26,14,0,0,18,13,3,4,1,0,2,34,26,10,1,1,17,4,14,0,12,1,1,9
"1",0,24,1,23,2,13,0,3,46,7,5,0,0,5,5,17,6,20,4,7,0,15,1,16,11,25,23,1,8,17,2,6,10,1,1,8,1,28,0,18,1,4,14,3,0,1,1,14,6,16,5,13,1,15,1,0,52,26,2,0,5,8,17,3,12,6,1,18,10,10,5,26,12,0,2,18,15,7,6,1,3,3,25,33,6,3,7,12,3,17,0,6,0,3,14
"1",2,21,3,10,2,26,4,2,38,12,7,0,9,1,2,17,3,12,5,4,1,11,2,13,6,11,27,2,2,25,6,9,1,2,1,7,2,17,0,13,2,1,11,1,1,2,2,17,3,21,2,9,3,12,2,0,40,19,3,1,0,13,16,3,5,3,0,10,9,16,5,31,8,0,1,21,18,6,4,0,0,2,43,37,1,2,3,13,7,8,0,15,0,2,3
"1",3,28,3,7,2,20,3,1,36,17,6,0,6,0,5,15,3,12,5,5,1,15,3,20,4,18,34,3,4,12,5,15,15,2,1,5,1,18,2,12,0,1,11,9,1,2,4,11,2,21,3,9,2,9,3,0,38,16,5,0,7,7,26,10,3,4,1,18,6,15,1,23,12,0,3,15,9,2,6,0,0,0,32,22,7,0,1,7,8,13,1,20,0,2,10
"1",1,23,7,11,1,19,5,2,67,6,6,0,7,1,4,15,1,16,2,7,0,8,0,15,2,18,24,1,4,19,2,6,12,0,0,3,3,16,0,20,3,0,13,4,1,4,0,26,4,30,6,16,3,14,3,3,28,12,0,2,1,4,12,2,4,2,0,11,5,10,8,22,11,0,3,14,12,5,3,0,1,1,33,24,3,1,4,20,11,6,0,16,1,1,7
"1",0,20,3,18,4,20,1,4,48,6,7,1,8,7,6,4,2,6,0,10,0,17,2,15,1,8,22,1,5,20,3,5,12,0,1,6,2,13,0,19,0,3,16,3,1,8,0,16,2,16,1,19,0,14,1,3,31,16,3,1,8,9,21,3,6,3,0,10,5,12,12,27,13,2,4,15,17,4,3,0,0,3,19,18,8,1,4,17,7,10,0,28,2,1,15
"1",0,12,1,16,1,26,0,0,50,15,7,1,7,7,5,19,2,16,5,8,0,6,1,11,9,20,28,1,0,19,4,6,9,0,0,12,5,18,4,19,3,6,10,2,1,6,2,17,7,21,8,14,1,21,2,1,37,8,2,0,5,9,11,3,4,2,1,12,3,11,3,27,9,0,2,16,10,8,1,0,1,7,22,26,7,0,4,9,7,7,0,10,5,2,5
"1",0,20,0,10,1,22,6,1,31,4,8,2,5,3,1,19,4,18,5,10,1,10,1,12,3,23,26,4,3,28,3,3,8,2,0,3,1,19,1,11,0,3,16,1,0,5,1,5,5,14,5,10,1,18,1,1,27,24,1,1,11,10,20,4,3,3,0,14,6,10,9,24,16,0,6,12,23,4,3,0,2,9,29,18,15,0,3,6,10,5,2,25,1,2,8
"1",4,18,3,12,1,28,6,7,39,7,5,0,12,6,3,18,3,24,3,7,0,11,0,16,9,22,25,1,11,11,1,3,12,0,1,6,2,28,1,16,2,3,16,4,1,2,1,18,4,15,4,13,1,20,3,1,41,11,2,4,2,5,19,7,3,4,0,24,1,17,2,26,13,0,4,17,27,9,0,1,0,3,26,17,12,2,7,7,5,10,0,13,0,6,8
"1",3,18,3,12,1,25,9,4,45,8,13,0,11,3,5,17,4,23,2,4,0,7,0,16,4,25,27,2,11,24,1,6,3,2,0,9,4,26,1,21,1,0,17,5,1,1,1,13,0,26,3,7,5,16,1,1,37,29,7,6,1,6,23,1,2,1,1,14,5,7,7,23,11,3,7,21,17,4,2,1,0,2,19,30,6,1,4,14,6,11,0,14,1,1,7
"1",5,21,4,15,0,30,3,1,29,11,7,0,3,0,3,21,3,22,6,8,2,11,1,11,2,18,29,1,4,21,1,6,10,3,1,3,2,27,2,18,1,2,19,1,1,4,2,17,1,22,4,6,0,15,8,0,37,38,1,2,11,8,11,5,4,4,2,10,3,11,2,21,11,0,1,32,14,6,5,1,0,2,32,23,10,1,3,16,6,8,0,24,2,5,8
"1",5,21,4,13,2,25,6,3,52,8,9,2,4,10,6,11,5,12,4,7,1,12,0,21,3,22,28,3,7,14,3,11,13,0,1,8,3,12,2,18,1,1,22,2,5,2,5,20,5,30,0,13,2,16,2,0,39,24,4,2,4,9,12,1,4,0,0,7,8,11,5,26,15,0,1,18,17,1,2,1,0,1,25,34,5,2,3,8,3,5,0,28,0,3,9
"1",1,19,3,15,2,21,3,5,41,11,9,1,8,2,4,19,1,5,3,17,0,10,0,20,3,16,24,1,4,24,4,10,8,0,1,3,3,15,1,23,0,2,16,4,1,2,2,21,2,16,2,17,0,12,0,0,30,10,8,1,0,11,19,1,3,1,0,13,3,13,5,23,7,0,4,21,23,3,4,1,0,2,41,21,12,1,4,15,10,11,0,17,1,1,8
"1",0,23,0,6,7,29,5,6,43,10,10,0,6,1,8,19,6,26,4,6,1,9,0,14,2,12,26,1,6,32,4,3,15,1,2,2,4,12,2,16,3,0,13,2,3,2,2,17,6,31,1,9,3,23,3,0,24,19,2,1,6,10,27,1,8,1,1,13,6,11,1,30,10,0,5,14,12,6,1,4,1,3,28,17,9,1,6,9,16,26,1,22,4,0,9
"1",0,25,2,16,4,17,1,10,48,8,11,1,4,3,1,15,2,17,3,10,0,15,3,19,5,22,31,3,8,13,1,6,10,1,0,5,3,15,2,16,1,2,20,1,1,4,0,10,2,24,4,14,4,18,0,0,48,19,2,0,3,11,21,2,4,8,1,9,4,9,4,21,11,0,2,10,13,13,5,3,0,3,28,21,7,1,9,8,1,13,1,19,7,0,10
"1",2,22,1,6,3,26,1,3,40,10,8,0,5,2,4,18,1,10,6,6,0,12,0,11,10,16,35,5,6,21,1,9,12,1,0,6,2,13,1,11,0,1,26,4,2,3,1,7,3,24,2,12,2,19,3,0,27,20,0,0,6,20,13,4,4,3,1,15,8,22,9,23,25,2,1,18,12,3,2,2,0,4,26,25,7,0,5,14,6,9,0,25,4,1,6
"1",1,26,0,9,3,20,3,2,44,12,2,1,5,1,8,19,9,14,3,7,1,16,1,19,8,13,24,2,6,15,1,6,13,1,2,7,1,24,0,23,1,0,14,3,2,3,2,19,6,19,2,7,4,18,3,0,23,26,4,3,3,9,17,5,10,1,0,10,6,8,4,19,6,1,2,9,21,1,4,1,5,4,43,18,5,0,6,13,6,20,0,26,1,2,8
"1",1,33,0,7,6,23,3,3,41,9,8,1,12,3,4,19,4,20,3,11,0,10,4,16,4,20,17,2,10,26,4,6,6,0,1,11,3,24,0,13,0,1,13,5,1,2,2,17,5,24,2,16,2,13,1,0,16,12,3,2,2,20,9,4,4,1,0,14,6,14,4,21,13,0,3,20,11,5,1,3,3,5,14,32,9,0,8,12,5,12,1,13,2,2,15
"1",1,19,0,14,1,21,6,5,56,11,5,0,7,3,6,13,4,18,4,19,0,8,1,23,1,18,21,0,11,27,10,3,9,0,0,6,3,28,0,20,0,5,27,2,1,2,1,17,2,37,1,20,1,17,3,2,33,17,3,5,6,12,13,5,2,5,0,11,5,12,4,34,11,1,4,11,27,7,2,0,0,2,28,18,13,1,1,13,6,16,0,10,0,4,10
"1",3,19,1,8,0,14,2,4,54,10,11,1,5,1,6,21,4,24,5,6,1,6,0,24,4,23,26,0,8,17,5,10,11,3,0,7,4,28,2,19,1,2,11,5,4,2,2,15,7,25,1,17,0,10,2,0,12,24,0,1,3,6,26,5,7,1,0,17,5,15,7,26,2,0,2,13,18,4,1,1,1,1,25,29,10,1,1,17,5,13,1,17,0,1,3
"1",1,15,4,6,1,25,3,6,56,13,8,1,7,2,3,16,5,18,2,3,0,12,0,21,9,18,16,1,6,11,3,8,8,2,3,7,1,22,0,20,1,2,21,5,0,0,1,19,1,44,1,17,2,16,4,0,33,17,3,2,3,14,18,1,6,6,1,8,9,13,4,21,6,0,4,23,17,6,6,2,2,1,30,26,12,1,2,14,3,13,0,17,2,3,5
"1",1,17,0,16,1,29,5,5,37,12,5,1,6,1,2,10,4,18,6,4,2,9,0,13,9,31,21,0,11,18,1,9,9,0,1,6,1,30,0,13,3,4,17,7,2,2,0,8,4,34,1,14,1,12,3,1,40,16,1,2,1,10,13,4,5,0,0,19,6,22,8,23,16,0,3,9,13,2,1,1,0,1,30,17,9,1,2,11,5,8,2,20,1,2,5
"1",2,12,3,9,0,26,3,4,63,10,3,1,5,3,1,25,10,15,1,3,3,9,0,12,5,10,31,1,8,18,1,3,18,1,0,6,2,20,0,24,2,2,20,4,2,2,1,17,4,32,0,10,2,18,2,2,42,21,7,1,5,9,24,3,4,3,0,20,8,13,1,29,8,0,3,15,14,7,6,1,0,2,33,22,9,2,2,18,4,12,0,25,2,1,6
"1",2,18,2,19,5,13,3,2,52,21,5,1,8,1,5,17,3,17,3,6,0,15,1,15,9,23,17,1,8,16,0,3,9,1,1,10,5,21,0,13,2,2,22,3,2,2,2,13,6,25,0,15,0,18,3,0,38,22,4,2,0,3,24,1,10,4,1,21,7,16,6,22,8,0,2,23,29,5,2,1,0,7,16,24,8,1,3,21,4,10,0,11,4,2,9
"1",1,27,1,11,0,11,2,7,42,10,5,1,7,4,9,16,5,15,0,0,0,23,0,19,7,15,31,0,12,25,5,3,10,3,0,8,1,20,2,17,0,3,20,5,0,1,0,13,2,28,1,6,0,18,2,1,35,17,1,1,5,6,19,1,4,3,1,18,3,13,2,24,10,1,3,18,16,5,2,0,0,2,28,19,15,0,1,15,6,15,0,14,0,1,7
"1",1,18,0,15,3,23,0,3,36,9,4,1,8,4,2,16,5,17,1,7,0,8,1,11,12,16,21,2,8,18,0,4,8,0,0,4,0,22,0,19,3,0,19,1,0,3,0,16,2,32,3,11,1,17,1,1,24,17,8,1,4,11,8,3,11,1,0,11,4,11,8,31,14,2,2,13,27,9,6,1,0,1,29,29,7,1,0,12,2,13,0,27,3,2,9
"1",2,17,2,14,7,16,5,0,46,9,3,0,5,1,2,13,2,23,3,7,0,7,0,14,4,27,15,2,5,14,3,6,5,3,1,5,2,25,1,21,2,1,16,4,4,5,1,17,3,28,4,11,4,27,0,2,36,36,5,1,1,8,14,3,4,4,1,7,2,16,2,23,17,0,3,20,22,5,2,1,0,1,30,22,11,0,2,19,3,9,0,19,0,1,17
"1",2,16,0,15,0,15,2,2,40,14,8,1,7,5,4,20,3,14,3,4,1,9,2,20,6,22,31,4,6,27,0,4,12,2,1,9,1,13,0,23,1,3,15,3,0,3,0,10,3,23,2,9,2,16,3,1,44,14,9,0,4,16,24,3,6,2,2,10,3,10,6,17,10,0,10,12,14,3,3,0,1,3,23,22,11,2,5,17,6,11,0,23,2,3,6
"1",0,14,1,19,4,27,2,5,42,10,7,0,11,4,7,17,3,17,5,5,0,9,1,19,5,20,29,0,5,11,0,6,5,0,0,6,0,13,0,11,1,3,15,6,2,3,2,23,0,28,0,17,0,21,2,1,35,22,3,0,8,9,15,3,8,3,0,18,1,12,3,23,13,1,3,13,17,4,4,1,2,3,20,25,4,1,3,10,11,12,1,16,1,5,8
"1",0,17,0,12,2,15,0,8,32,8,15,0,2,3,3,20,3,8,1,6,0,6,2,13,2,24,19,1,11,17,1,10,10,1,0,8,3,15,0,16,3,0,14,5,3,2,2,18,1,26,1,9,0,18,4,1,44,35,6,0,2,13,15,3,6,4,0,10,3,10,3,29,8,1,3,13,11,6,9,0,4,0,22,27,10,1,1,8,2,10,0,19,0,3,10
"1",1,21,1,12,3,21,4,3,38,15,8,0,1,3,6,19,4,11,5,7,0,15,2,11,0,18,21,3,5,20,2,8,8,2,1,8,5,14,1,12,0,3,15,4,3,5,0,12,1,21,2,16,5,18,5,0,45,18,3,0,6,11,14,6,2,1,1,13,10,13,3,21,28,0,2,21,19,6,4,3,0,2,22,26,10,0,4,10,8,5,0,13,1,3,12
"1",1,16,7,13,1,14,3,5,41,13,11,0,11,4,2,25,6,10,1,9,0,13,0,23,1,28,19,0,9,21,1,8,13,2,1,9,3,16,0,8,1,2,17,3,4,7,2,15,3,23,2,13,1,22,0,0,32,17,3,5,2,8,18,5,4,0,1,16,6,14,3,19,12,2,1,26,12,7,5,1,0,3,25,23,14,0,9,14,2,8,0,20,0,0,14
"1",1,21,9,15,2,15,3,4,45,14,10,2,8,1,2,16,5,18,3,9,0,11,1,24,3,18,21,0,7,11,3,3,10,0,2,4,4,20,1,22,4,3,16,5,2,9,3,23,4,20,3,14,1,19,1,1,31,15,0,5,1,13,18,2,3,2,1,11,6,14,8,18,13,0,3,15,6,7,5,1,0,8,20,32,5,0,2,19,7,7,0,23,1,3,8
"1",4,31,8,14,0,15,5,4,42,10,17,3,9,1,1,18,1,13,6,5,2,12,1,26,3,23,22,4,7,21,3,4,8,0,0,11,0,18,0,19,1,3,23,5,4,6,3,24,4,24,2,16,0,19,7,0,45,9,4,0,6,10,18,4,3,2,0,14,9,19,10,29,11,0,4,12,23,9,2,0,0,1,20,23,1,0,2,16,3,12,0,20,2,2,3
"1",4,20,4,12,4,19,2,3,52,10,9,1,10,1,5,15,7,11,1,8,3,13,0,12,8,14,17,3,7,8,1,6,9,0,0,10,6,30,1,20,1,0,25,4,0,2,2,8,6,27,4,14,2,23,4,0,31,30,2,1,6,16,15,1,7,0,2,13,4,15,1,27,15,0,5,3,17,4,3,0,1,3,18,29,10,1,5,22,8,10,3,23,1,0,5
"1",2,28,4,6,2,18,1,3,40,11,7,0,10,0,4,12,9,14,3,14,0,7,0,13,6,20,30,1,10,32,1,5,5,2,2,8,2,29,2,15,1,0,13,7,1,1,1,10,3,27,2,9,1,17,4,1,24,18,4,3,7,19,18,8,8,4,0,16,6,10,5,27,15,2,5,19,11,3,4,1,1,5,31,21,5,1,3,15,6,7,0,17,3,2,5
"1",4,19,2,10,4,15,6,2,51,14,9,0,7,3,5,12,5,14,2,11,1,16,1,11,3,22,25,4,12,23,6,6,5,1,0,11,3,25,3,19,0,1,23,1,2,1,0,13,4,17,1,16,2,15,2,0,37,19,1,1,3,14,14,3,7,2,0,18,2,12,1,21,12,0,0,20,12,4,2,0,0,2,24,15,11,0,2,10,5,10,0,18,2,2,8
"1",1,18,2,9,3,23,0,0,43,9,5,0,8,2,0,16,4,21,6,8,1,8,1,14,2,25,40,6,6,23,1,5,10,0,1,6,2,20,1,24,1,1,15,2,1,3,1,36,9,35,1,15,1,17,0,0,34,11,6,3,2,9,22,4,3,5,0,17,5,7,0,20,13,1,4,20,21,5,4,0,0,3,35,19,16,0,1,9,9,10,0,22,4,8,11
"1",0,21,0,8,1,9,1,1,44,10,2,3,4,0,0,12,2,9,4,8,3,6,2,12,7,21,22,2,4,31,3,4,10,0,4,5,1,13,0,21,1,2,22,3,1,1,0,11,2,15,0,6,2,10,4,3,32,18,7,2,2,14,27,3,8,0,0,19,4,9,2,24,13,2,3,13,9,6,3,1,2,2,30,15,10,2,2,14,7,6,1,15,1,0,7
"1",2,18,5,22,7,13,5,2,40,11,13,0,4,2,3,17,2,21,7,7,3,11,2,11,4,14,29,0,9,12,3,8,16,1,0,12,3,12,1,17,4,2,20,3,0,3,0,10,7,26,2,15,1,17,3,0,39,21,1,3,4,6,27,10,4,5,0,15,2,7,5,15,6,0,2,13,13,5,4,0,0,1,20,13,20,1,2,15,6,9,0,20,2,2,11
"1",0,25,1,10,4,19,3,4,59,5,9,0,3,4,7,13,0,24,0,9,1,14,3,10,3,20,16,0,8,19,1,7,17,0,0,3,5,24,2,21,1,5,21,3,1,4,1,11,6,35,2,14,1,20,4,1,41,15,6,2,3,4,10,6,5,3,2,15,1,16,4,18,11,1,5,16,15,4,5,0,1,4,29,18,7,0,8,10,2,13,1,19,3,1,6
"1",1,23,3,12,3,17,3,7,48,20,9,2,4,2,3,8,3,15,3,8,1,6,1,22,5,13,25,1,7,15,2,3,12,0,2,10,3,11,0,22,2,5,24,4,2,0,0,13,5,22,4,11,1,17,1,0,36,16,3,1,3,19,16,1,7,2,0,20,5,7,3,24,9,0,4,18,13,11,3,0,1,0,33,23,9,0,3,16,3,7,0,14,1,2,7
"1",3,16,0,11,2,15,4,7,44,13,5,2,4,3,6,23,1,19,2,4,0,7,0,15,5,25,17,1,8,12,1,1,10,2,1,3,4,20,1,17,2,4,24,3,2,5,2,19,1,25,1,15,1,17,2,0,46,16,8,0,3,11,33,5,3,2,2,9,4,24,3,24,17,0,4,11,23,5,4,0,0,2,22,32,5,1,7,8,2,12,2,19,1,2,6
"1",0,21,1,9,3,19,3,2,43,20,11,1,5,2,4,11,4,24,2,7,0,15,1,11,6,18,20,3,7,21,3,4,5,1,1,6,1,22,0,18,1,2,22,4,1,9,1,22,4,17,2,13,0,15,2,0,48,23,2,0,3,8,11,3,11,1,0,14,4,17,1,25,5,0,4,21,19,3,3,1,1,0,32,22,16,2,8,22,11,8,0,21,1,4,9
"1",0,8,1,11,0,10,2,4,26,19,7,0,4,2,2,17,10,11,2,7,2,13,6,13,14,18,15,2,4,12,0,12,10,2,1,9,2,10,1,26,1,4,16,0,0,4,0,7,0,22,3,18,1,13,2,1,27,23,16,1,3,12,9,5,3,6,0,13,1,9,5,26,12,0,4,12,30,9,2,0,1,2,31,22,12,1,5,7,5,13,0,15,4,2,7
"1",1,18,0,5,3,25,2,2,46,14,7,1,5,0,4,19,4,10,2,9,1,9,6,19,3,25,27,3,5,19,2,5,8,0,2,10,1,10,0,24,1,2,8,4,2,3,0,11,1,40,3,8,4,23,1,2,39,19,3,5,4,6,12,6,7,6,0,12,3,11,1,28,8,1,2,20,16,8,5,0,1,1,20,22,6,0,4,14,6,17,0,15,3,2,12
"1",0,25,0,15,6,27,4,3,31,9,8,2,1,0,0,17,3,17,5,8,0,11,1,19,5,18,18,3,15,19,2,9,8,0,0,10,6,21,1,16,1,1,20,4,0,4,1,10,9,17,2,7,2,17,3,3,30,11,1,4,3,10,13,2,3,3,2,13,3,16,5,18,8,1,6,17,17,7,7,3,0,2,15,23,7,1,4,25,6,10,0,22,3,0,5
"1",1,20,1,13,5,23,3,5,42,12,12,1,12,1,11,14,7,15,3,13,1,6,2,16,6,17,32,2,12,19,4,4,15,0,0,8,2,15,0,12,1,0,22,5,0,4,1,16,3,18,1,15,3,23,2,0,30,23,2,1,1,4,12,3,5,5,2,22,6,10,4,19,16,0,4,20,17,4,5,0,0,3,24,32,13,0,5,4,8,11,0,14,3,3,7
"1",3,28,1,14,4,12,8,2,29,6,6,2,4,2,6,12,4,18,2,2,0,7,0,20,5,17,16,1,8,21,1,7,8,0,0,5,5,16,1,20,3,2,19,3,1,0,2,24,4,37,3,18,1,10,4,3,39,16,2,1,4,6,16,6,4,1,1,18,6,9,8,30,14,1,7,8,19,4,3,0,1,2,10,20,12,0,6,9,13,7,1,6,3,2,6
