"1",9,0,5,2,28,2,0,0,2,35,14,41,5,0,23,0,4,7,5,5,10,1,20,12,3,1,1,1,9,5,5,31,14,5,25,2,32,4,6,2,2,6,44,4,6,3,9,22,2,3,7,11,5,6,4,3,3,14,9,6,71,10,4,12,7,2,54,10,13,18,40,6,4,38,23,5,10,4,4,4,7
"1",3,2,4,1,31,0,1,1,2,33,13,50,16,1,10,0,2,5,3,4,10,4,23,18,3,4,7,5,6,2,5,20,14,4,14,2,23,0,2,3,0,4,43,2,8,6,3,14,1,7,6,9,7,3,5,1,0,20,8,3,50,1,8,9,6,2,45,14,7,6,24,1,4,47,24,4,3,5,4,4,0
"1",3,1,6,1,37,1,1,0,1,31,9,41,7,3,17,2,2,5,4,0,8,6,14,11,3,3,3,1,12,0,3,32,17,8,40,2,27,1,2,3,2,4,37,2,8,8,4,15,4,3,11,8,10,7,1,7,0,6,7,7,46,4,2,12,3,0,45,16,8,4,26,2,1,43,20,1,5,4,2,6,2
"1",5,3,4,6,24,6,1,2,0,22,13,39,6,0,14,1,2,2,9,1,8,4,15,7,0,1,1,2,7,5,1,36,14,9,19,1,31,0,2,2,1,3,50,6,7,4,7,15,0,6,4,6,5,1,2,2,0,10,14,5,54,4,6,4,2,2,29,10,8,9,34,7,3,23,16,1,11,1,3,2,4
"1",5,0,5,5,25,4,0,6,0,29,14,29,10,0,16,0,5,3,7,0,9,4,20,15,1,3,2,4,14,2,4,51,17,7,32,3,26,4,1,1,7,3,31,7,9,9,5,29,5,3,8,12,8,7,8,2,1,7,4,6,64,2,3,10,4,3,52,6,3,17,27,1,3,30,26,1,9,3,1,5,5
"1",3,1,6,1,20,1,2,2,1,48,15,52,6,2,14,2,4,6,6,6,6,7,13,5,3,4,1,1,10,3,5,32,7,4,35,1,34,1,1,2,2,5,39,8,1,6,6,11,9,7,2,12,25,6,3,3,1,9,4,5,61,5,8,5,1,1,49,26,9,15,41,2,5,33,29,2,7,2,3,7,2
"1",3,1,6,4,26,0,4,3,0,17,15,53,3,4,8,0,5,5,6,3,14,8,18,11,3,0,2,2,9,5,2,39,17,5,31,4,49,4,2,0,1,3,33,7,9,5,11,14,6,1,2,13,14,8,6,10,0,9,6,6,52,3,0,7,9,2,44,18,5,8,39,2,6,34,19,0,4,4,3,3,0
"1",2,0,1,6,18,3,3,1,1,38,9,33,10,3,13,1,3,5,5,0,7,1,19,19,0,1,2,2,5,2,3,32,21,9,35,2,26,7,2,2,1,2,57,0,5,5,5,19,1,1,2,13,12,1,2,4,4,12,5,4,81,1,3,11,5,1,62,11,7,7,38,4,7,42,16,3,2,5,0,3,4
"1",5,0,7,1,34,1,2,6,3,30,6,59,15,1,13,1,0,2,3,1,5,0,13,15,1,3,4,2,2,3,8,39,19,7,23,4,21,1,2,1,3,1,35,9,7,11,2,11,6,3,7,19,9,7,5,1,4,10,24,9,45,3,5,13,10,3,60,10,8,24,27,1,4,45,22,0,6,0,3,0,6
"1",1,0,4,3,28,5,1,4,5,31,12,52,13,3,20,0,3,3,1,0,12,4,19,12,0,1,1,2,8,6,5,42,15,7,18,2,35,1,0,3,1,1,49,2,6,7,4,15,1,3,2,6,9,1,2,1,2,9,9,4,39,1,1,21,11,2,44,11,7,12,29,2,5,41,39,1,8,3,6,3,1
