2,-9.21024036697585,-9.21024036697585
5,-3.61091791264422,-2.96183072187831,-3.31418600467253,-4.2579739860039,-9.21024036697585
10,-2.96183072187831,-3.61988658262699,-3.16572321789047,-3.66356164612965,-3.71357206670431,-3.120895416508,-4.1026433650368,-3.5481795720108,-3.22552036758687,-9.21024036697585
3,-3.91202300542815,-3.61091791264422,-3.27714473299218
5,-4.09100566095659,-5.4402508624367,-9.21024036697585,-9.21024036697585,-4.18965474202643
4,-5.20948615284142,-3.90197266957464,-4.7361984483945,-5.33271879326537
19,-9.21024036697585,-4.12174353641022,-3.34057275984572,-3.26956893918372,-3.09285898428471,-2.88857803544214,-3.3178157727231,-3.32683296637329,-2.89775186519379,-3.15700042115011,-3.36235754834589,-3.72267683369723,-3.60583746141181,-3.3826939100976,-3.59822508584581,-3.31962572796834,-4.12309397550809,-9.21024036697585,-4.15888308335967
5,-4.40671924726425,-9.21024036697585,-5.25749537202778,-4.23410650459726,-4.21950770517611
3,-3.9982007016692,-3.90365475575763,-4.55387689160054
1,-4.23410650459726
2,-3.73766961828337,-2.79799843776515
5,-2.83321334405622,-4.0796538468121,-4.41481645749687,-3.36729582998647,-9.21024036697585
1,-9.21024036697585
1,-9.21024036697585
1,-2.83321334405622
3,-9.21024036697585,-9.21024036697585,-9.21024036697585
6,-9.21024036697585,-2.92928717414584,-3.10608033072286,-3.87812145375246,-9.21024036697585,-3.34109345759245
4,-2.63905732961526,-9.21024036697585,-9.21024036697585,-9.21024036697585
3,-2.32727770558442,-9.21024036697585,-2.70805020110221
9,-5.07517381523383,-5.2040066870768,-9.21024036697585,-3.19867311755068,-3.77276093809464,-9.21024036697585,-3.40949618447685,-2.51230562397611,-3.07577498122753
2,-9.21024036697585,-9.21024036697585
11,-9.21024036697585,-4.3778512632634,-9.21024036697585,-4.58496747867057,-4.29728540621879,-3.94739014926544,-9.21024036697585,-3.8607297110406,-9.21024036697585,-9.21024036697585,-9.21024036697585
1,-9.21024036697585
13,-4.41582401425717,-4.51085950651685,-3.92789635458444,-3.4583557955021,-3.10275806853088,-3.03302805829769,-3.25356138285609,-3.3886185994553,-3.65165674362333,-3.83258617478011,-5.20948615284142,-9.21024036697585,-9.21024036697585
6,-3.12822145660007,-4.14313472639153,-9.21024036697585,-4.02535169073515,-3.68887945411394,-4.30406509320417
12,-9.21024036697585,-4.87900685161782,-4.78471009982017,-3.68887945411394,-4.23168812373298,-4.31748811353631,-4.33859707674655,-3.74163001949947,-3.98279207631635,-4.48863636973214,-4.56174062806076,-5.46383180502561
4,-5.01063529409626,-9.21024036697585,-9.21024036697585,-3.27083556379891
6,-3.2188758248682,-3.78418963391826,-2.15948424935337,-3.8642323415918,-9.21024036697585,-2.484906649788
