"playerID","yearID","teamID","lgID","HR","AB","Age","park","height","weight","bats","POS","Rookie.Year","Rookie.AB","Career.AB","Years.Pro","E"
"abadan01",2001,"OAK","AL",0,1,29,"McAfee Coliseum",73,184,"L","1B",1,1,21,1,"0"
"abadan01",2003,"BOS","AL",0,17,31,"Fenway Park II",73,184,"L","1B",0,1,21,2,"0"
"abbotje01",1997,"CHA","AL",1,38,25,"U.S. Cellular Field",74,190,"R","LF",1,1,596,1,"0"
"abbotje01",1998,"CHA","AL",12,244,26,"U.S. Cellular Field",74,190,"R","CF",0,1,596,2,"0"
"abbotje01",1999,"CHA","AL",2,57,27,"U.S. Cellular Field",74,190,"R","LF",0,0,596,3,"0"
"abbotje01",2000,"CHA","AL",3,215,28,"U.S. Cellular Field",74,190,"R","CF",0,0,596,4,"0"
"abbotje01",2001,"FLO","NL",0,42,29,"Joe Robbie Stadium",74,190,"R","CF",0,0,596,5,"0"
"abbotku01",1993,"OAK","AL",3,61,24,"McAfee Coliseum",71,180,"R","LF",1,1,2044,1,"0"
"abbotku01",1994,"FLO","NL",9,345,25,"Joe Robbie Stadium",71,180,"R","SS",0,1,2044,2,"0"
"abbotku01",1995,"FLO","NL",17,420,26,"Joe Robbie Stadium",71,180,"R","SS",0,0,2044,3,"0"
"abbotku01",1996,"FLO","NL",8,320,27,"Joe Robbie Stadium",71,180,"R","SS",0,0,2044,4,"0"
"abbotku01",1997,"FLO","NL",6,252,28,"Joe Robbie Stadium",71,180,"R","2B",0,0,2044,5,"0"
"abbotku01",1998,"COL","NL",3,71,29,"Coors Field",71,180,"R","SS",0,0,2044,6,"0"
"abbotku01",1998,"OAK","AL",2,123,29,"McAfee Coliseum",71,180,"R","SS",0,0,2044,7,"0"
"abbotku01",1999,"COL","NL",8,286,30,"Coors Field",71,180,"R","2B",0,0,2044,8,"0"
"abbotku01",2000,"NYN","NL",6,157,31,"Shea Stadium",71,180,"R","SS",0,0,2044,9,"0"
"abbotku01",2001,"ATL","NL",0,9,32,"Turner Field",71,180,"R","2B",0,0,2044,10,"0"
"abercre01",2006,"FLO","NL",5,255,26,"Joe Robbie Stadium",75,215,"R","CF",1,1,386,1,"0"
"abercre01",2007,"FLO","NL",2,76,27,"Joe Robbie Stadium",75,215,"R","CF",0,0,386,2,"0"
"abercre01",2008,"HOU","NL",2,55,28,"Minute Maid Park",75,215,"R","LF",0,0,386,3,"0"
"abernbr01",2001,"TBA","AL",5,304,24,"Tropicana Field",73,185,"R","2B",1,1,868,1,"0"
"abernbr01",2002,"TBA","AL",2,463,25,"Tropicana Field",73,185,"R","2B",0,0,868,2,"0"
"abernbr01",2003,"KCA","AL",0,27,26,"Kauffman Stadium",73,185,"R","2B",0,0,868,3,"0"
"abernbr01",2003,"TBA","AL",0,7,26,"Tropicana Field",73,185,"R","2B",0,0,868,4,"0"
"abernbr01",2005,"MIN","AL",1,67,28,"Hubert H Humphrey Metrodome",73,185,"R","2B",0,0,868,5,"0"
"abnersh01",1990,"SDN","NL",1,184,24,"Qualcomm Stadium",73,190,"R","CF",1,1,608,1,"0"
"abnersh01",1991,"CAL","AL",2,101,25,"Angels Stadium of Anaheim",73,190,"R","CF",0,0,608,2,"0"
"abnersh01",1991,"SDN","NL",1,115,25,"Qualcomm Stadium",73,190,"R","CF",0,0,608,3,"0"
"abnersh01",1992,"CHA","AL",1,208,26,"U.S. Cellular Field",73,190,"R","RF",0,0,608,4,"0"
"abreubo01",1996,"HOU","NL",0,22,22,"Astrodome",72,220,"L","LF",1,1,8347,1,"0"
"abreubo01",1997,"HOU","NL",3,188,23,"Astrodome",72,220,"L","RF",0,1,8347,2,"0"
"abreubo01",1998,"PHI","NL",17,497,24,"Veterans Stadium",72,220,"L","RF",0,0,8347,3,"0"
"abreubo01",1999,"PHI","NL",20,546,25,"Veterans Stadium",72,220,"L","RF",0,0,8347,4,"0"
"abreubo01",2000,"PHI","NL",25,576,26,"Veterans Stadium",72,220,"L","RF",0,0,8347,5,"0"
"abreubo01",2001,"PHI","NL",31,588,27,"Veterans Stadium",72,220,"L","RF",0,0,8347,6,"1"
"abreubo01",2002,"PHI","NL",20,572,28,"Veterans Stadium",72,220,"L","RF",0,0,8347,7,"0"
"abreubo01",2003,"PHI","NL",20,577,29,"Veterans Stadium",72,220,"L","RF",0,0,8347,8,"0"
"abreubo01",2004,"PHI","NL",30,574,30,"Citizens Bank Park",72,220,"L","RF",0,0,8347,9,"1"
"abreubo01",2005,"PHI","NL",24,588,31,"Citizens Bank Park",72,220,"L","RF",0,0,8347,10,"0"
"abreubo01",2006,"NYA","AL",7,209,32,"Yankee Stadium II",72,220,"L","RF",0,0,8347,11,"0"
"abreubo01",2006,"PHI","NL",8,339,32,"Citizens Bank Park",72,220,"L","RF",0,0,8347,12,"0"
"abreubo01",2007,"NYA","AL",16,605,33,"Yankee Stadium II",72,220,"L","RF",0,0,8347,13,"0"
"abreubo01",2008,"NYA","AL",20,609,34,"Yankee Stadium II",72,220,"L","RF",0,0,8347,14,"0"
"abreubo01",2009,"LAA","AL",15,563,35,"Angels Stadium of Anaheim",72,220,"L","RF",0,0,8347,15,"0"
"abreubo01",2010,"LAA","AL",20,573,36,"Angels Stadium of Anaheim",72,220,"L","RF",0,0,8347,16,"0"
"abreubo01",2011,"LAA","AL",8,502,37,"Angels Stadium of Anaheim",72,220,"L","LF",0,0,8347,17,"0"
"abreubo01",2012,"LAA","AL",0,24,38,"Angel Stadium of Anaheim",72,220,"L","LF",0,0,8347,18,"0"
"abreubo01",2012,"LAN","NL",3,195,38,"Dodger Stadium",72,220,"L","LF",0,0,8347,19,"0"
"abreuto01",2007,"LAN","NL",2,166,23,"Dodger Stadium",69,200,"B","3B",1,1,575,1,"0"
"abreuto01",2009,"LAN","NL",0,8,25,"Dodger Stadium",69,200,"B","2B",0,0,575,2,"0"
"abreuto01",2010,"ARI","NL",1,193,26,"Chase Field",69,200,"B","3B",0,0,575,3,"0"
"abreuto01",2012,"KCA","AL",1,70,28,"Kauffman Stadium",69,200,"B","2B",0,0,575,4,"0"
"abreuto01",2013,"SFN","NL",2,138,29,"AT&T Park",69,200,"B","2B",0,0,575,5,"0"
"ackledu01",2011,"SEA","AL",6,333,23,"Safeco Field",73,195,"L","2B",1,1,1324,1,"0"
"ackledu01",2012,"SEA","AL",12,607,24,"Safeco Field",73,195,"L","2B",0,0,1324,2,"0"
"ackledu01",2013,"SEA","AL",4,384,25,"Safeco Field",73,195,"L","2B",0,0,1324,3,"0"
"adamsda02",2013,"NYA","AL",2,140,26,"Yankee Stadium III",73,205,"R","3B",1,1,140,1,"0"
"adamsma01",2012,"SLN","NL",2,86,24,"Busch Stadium III",75,260,"L","1B",1,1,382,1,"0"
"adamsma01",2013,"SLN","NL",17,296,25,"Busch Stadium III",75,260,"L","1B",0,1,382,2,"1"
"adamsru01",2004,"TOR","AL",4,72,24,"Rogers Centre",72,205,"L","SS",1,1,884,1,"1"
"adamsru01",2005,"TOR","AL",8,481,25,"Rogers Centre",72,205,"L","SS",0,1,884,2,"0"
"adamsru01",2006,"TOR","AL",3,251,26,"Rogers Centre",72,205,"L","2B",0,0,884,3,"0"
"adamsru01",2007,"TOR","AL",2,60,27,"Rogers Centre",72,205,"L","3B",0,0,884,4,"0"
"adamsru01",2009,"TOR","AL",0,20,29,"Rogers Centre",72,205,"L","LF",0,0,884,5,"0"
"adamsry01",2011,"BAL","AL",0,89,24,"Oriole Park at Camden Yards",71,185,"R","2B",1,1,89,1,"0"
"adducji02",2013,"TEX","AL",0,31,28,"Rangers Ballpark in Arlington",74,210,"L","LF",1,1,31,1,"0"
"adriaeh01",2013,"SFN","NL",1,18,24,"AT&T Park",73,165,"B","SS",1,1,18,1,"1"
"afenitr01",1990,"OAK","AL",0,14,27,"McAfee Coliseum",76,185,"R","C",1,1,59,1,"0"
"afenitr01",1991,"OAK","AL",0,11,28,"McAfee Coliseum",76,185,"R","C",0,1,59,2,"0"
"afenitr01",1992,"CIN","NL",0,34,29,"Cinergy Field",76,185,"R","C",0,1,59,3,"0"
"agbaybe01",1998,"NYN","NL",0,15,27,"Shea Stadium",72,225,"R","RF",1,1,1091,1,"0"
"agbaybe01",1999,"NYN","NL",14,276,28,"Shea Stadium",72,225,"R","LF",0,1,1091,2,"1"
"agbaybe01",2000,"NYN","NL",15,350,29,"Shea Stadium",72,225,"R","LF",0,0,1091,3,"0"
"agbaybe01",2001,"NYN","NL",6,296,30,"Shea Stadium",72,225,"R","LF",0,0,1091,4,"0"
"agbaybe01",2002,"BOS","AL",0,37,31,"Fenway Park II",72,225,"R","LF",0,0,1091,5,"0"
"agbaybe01",2002,"COL","NL",4,117,31,"Coors Field",72,225,"R","LF",0,0,1091,6,"0"
"aguilch01",2004,"FLO","NL",3,45,25,"Joe Robbie Stadium",71,200,"R","RF",1,1,230,1,"1"
"aguilch01",2005,"FLO","NL",0,78,26,"Joe Robbie Stadium",71,200,"R","LF",0,1,230,2,"0"
"aguilch01",2006,"FLO","NL",0,95,27,"Joe Robbie Stadium",71,200,"R","RF",0,1,230,3,"0"
"aguilch01",2008,"NYN","NL",0,12,29,"Shea Stadium",71,200,"R","LF",0,0,230,4,"0"
"alcanis01",2000,"BOS","AL",4,45,27,"Fenway Park II",74,180,"R","DH",1,1,115,1,"1"
"alcanis01",2001,"BOS","AL",0,38,28,"Fenway Park II",74,180,"R","LF",0,1,115,2,"0"
"alcanis01",2002,"MIL","NL",2,32,29,"Miller Park",74,180,"R","RF",0,1,115,3,"1"
"aldremi01",1990,"MON","NL",1,161,29,"Stade Olympique",71,180,"L","LF",1,1,1049,1,"0"
"aldremi01",1991,"CLE","AL",1,183,30,"Cleveland Stadium",71,180,"L","1B",0,0,1049,2,"0"
"aldremi01",1991,"SDN","NL",0,15,30,"Qualcomm Stadium",71,180,"L","1B",0,0,1049,3,"0"
"aldremi01",1993,"OAK","AL",10,255,32,"McAfee Coliseum",71,180,"L","1B",0,0,1049,4,"0"
"aldremi01",1994,"OAK","AL",4,178,33,"McAfee Coliseum",71,180,"L","1B",0,0,1049,5,"0"
"aldremi01",1995,"CAL","AL",0,24,34,"Angels Stadium of Anaheim",71,180,"L","1B",0,0,1049,6,"0"
"aldremi01",1995,"OAK","AL",4,125,34,"McAfee Coliseum",71,180,"L","1B",0,0,1049,7,"0"
"aldremi01",1996,"CAL","AL",3,40,35,"Angels Stadium of Anaheim",71,180,"L","DH",0,0,1049,8,"1"
"aldremi01",1996,"NYA","AL",3,68,35,"Yankee Stadium II",71,180,"L","DH",0,0,1049,9,"0"
"aldrico01",2001,"ATL","NL",0,5,22,"Turner Field",72,210,"L","RF",1,1,18,1,"0"
"aldrico01",2010,"LAA","AL",0,13,31,"Angels Stadium of Anaheim",72,210,"L","RF",0,1,18,2,"0"
"alexama02",1992,"BAL","AL",0,5,21,"Oriole Park at Camden Yards",70,150,"R","SS",1,1,1271,1,"0"
"alexama02",1995,"BAL","AL",3,242,24,"Oriole Park at Camden Yards",70,150,"R","2B",0,1,1271,2,"0"
"alexama02",1996,"BAL","AL",0,68,25,"Oriole Park at Camden Yards",70,150,"R","SS",0,0,1271,3,"0"
"alexama02",1997,"CHN","NL",1,99,26,"Wrigley Field",70,150,"R","2B",0,0,1271,4,"0"
"alexama02",1997,"NYN","NL",2,149,26,"Shea Stadium",70,150,"R","2B",0,0,1271,5,"0"
"alexama02",1998,"CHN","NL",5,264,27,"Wrigley Field",70,150,"R","SS",0,0,1271,6,"0"
"alexama02",1999,"CHN","NL",0,177,28,"Wrigley Field",70,150,"R","SS",0,0,1271,7,"0"
"alexama02",2000,"BOS","AL",4,194,29,"Fenway Park II",70,150,"R","3B",0,0,1271,8,"0"
"alexama02",2004,"TEX","AL",0,21,33,"Ameriquest Field",70,150,"R","2B",0,0,1271,9,"0"
"alexama02",2005,"SDN","NL",0,18,34,"Petco Park",70,150,"R","2B",0,0,1271,10,"0"
"alexama02",2006,"SDN","NL",0,34,35,"Petco Park",70,150,"R","3B",0,0,1271,11,"0"
"alfarja01",2004,"HOU","NL",0,11,27,"Minute Maid Park",70,185,"R","SS",1,1,11,1,"0"
"alfoned01",1995,"NYN","NL",4,335,22,"Shea Stadium",71,210,"R","3B",1,1,5385,1,"0"
"alfoned01",1996,"NYN","NL",4,368,23,"Shea Stadium",71,210,"R","2B",0,0,5385,2,"0"
"alfoned01",1997,"NYN","NL",10,518,24,"Shea Stadium",71,210,"R","3B",0,0,5385,3,"0"
"alfoned01",1998,"NYN","NL",17,557,25,"Shea Stadium",71,210,"R","3B",0,0,5385,4,"0"
"alfoned01",1999,"NYN","NL",27,628,26,"Shea Stadium",71,210,"R","2B",0,0,5385,5,"0"
"alfoned01",2000,"NYN","NL",25,544,27,"Shea Stadium",71,210,"R","2B",0,0,5385,6,"0"
"alfoned01",2001,"NYN","NL",17,457,28,"Shea Stadium",71,210,"R","2B",0,0,5385,7,"0"
"alfoned01",2002,"NYN","NL",16,490,29,"Shea Stadium",71,210,"R","3B",0,0,5385,8,"0"
"alfoned01",2003,"SFN","NL",13,514,30,"AT&T Park",71,210,"R","3B",0,0,5385,9,"0"
"alfoned01",2004,"SFN","NL",11,519,31,"AT&T Park",71,210,"R","3B",0,0,5385,10,"0"
"alfoned01",2005,"SFN","NL",2,368,32,"AT&T Park",71,210,"R","3B",0,0,5385,11,"0"
"alfoned01",2006,"LAA","AL",0,50,33,"Angels Stadium of Anaheim",71,210,"R","3B",0,0,5385,12,"0"
"alfoned01",2006,"TOR","AL",0,37,33,"Rogers Centre",71,210,"R","3B",0,0,5385,13,"0"
"alfonel01",2006,"SFN","NL",12,286,27,"AT&T Park",71,220,"R","C",1,1,591,1,"0"
"alfonel01",2007,"SFN","NL",1,64,28,"AT&T Park",71,220,"R","C",0,0,591,2,"0"
"alfonel01",2008,"SFN","NL",0,11,29,"AT&T Park",71,220,"R","C",0,0,591,3,"0"
"alfonel01",2009,"SDN","NL",2,114,30,"Petco Park",71,220,"R","C",0,0,591,4,"0"
"alfonel01",2010,"SEA","AL",1,41,31,"Safeco Field",71,220,"R","C",0,0,591,5,"0"
"alfonel01",2011,"COL","NL",1,75,32,"Coors Field",71,220,"R","C",0,0,591,6,"0"
"alicelu01",1991,"SLN","NL",0,68,26,"Busch Stadium II",69,165,"B","2B",1,1,3674,1,"0"
"alicelu01",1992,"SLN","NL",2,265,27,"Busch Stadium II",69,165,"B","2B",0,1,3674,2,"0"
"alicelu01",1993,"SLN","NL",3,362,28,"Busch Stadium II",69,165,"B","2B",0,0,3674,3,"0"
"alicelu01",1994,"SLN","NL",5,205,29,"Busch Stadium II",69,165,"B","2B",0,0,3674,4,"0"
"alicelu01",1995,"BOS","AL",6,419,30,"Fenway Park II",69,165,"B","2B",0,0,3674,5,"0"
"alicelu01",1996,"SLN","NL",5,380,31,"Busch Stadium II",69,165,"B","2B",0,0,3674,6,"0"
"alicelu01",1997,"ANA","AL",5,388,32,"Angels Stadium of Anaheim",69,165,"B","2B",0,0,3674,7,"0"
"alicelu01",1998,"TEX","AL",6,259,33,"Ameriquest Field",69,165,"B","2B",0,0,3674,8,"0"
"alicelu01",1999,"TEX","AL",3,164,34,"Ameriquest Field",69,165,"B","2B",0,0,3674,9,"0"
"alicelu01",2000,"TEX","AL",6,540,35,"Ameriquest Field",69,165,"B","2B",0,0,3674,10,"0"
"alicelu01",2001,"KCA","AL",4,387,36,"Kauffman Stadium",69,165,"B","2B",0,0,3674,11,"0"
"alicelu01",2002,"KCA","AL",1,237,37,"Kauffman Stadium",69,165,"B","2B",0,0,3674,12,"0"
"allanan01",1991,"DET","AL",1,151,30,"Tiger Stadium",77,220,"R","C",1,1,282,1,"0"
"allanan01",1992,"ML4","AL",0,25,31,"County Stadium",77,220,"R","C",0,0,282,2,"0"
"allanan01",1993,"SFN","NL",0,24,32,"3Com Park",77,220,"R","C",0,0,282,3,"0"
"allanan01",1995,"CAL","AL",3,82,34,"Angels Stadium of Anaheim",77,220,"R","C",0,0,282,4,"0"
"allenbr01",2009,"ARI","NL",4,104,23,"Chase Field",74,235,"L","1B",1,1,344,1,"0"
"allenbr01",2010,"ARI","NL",1,45,24,"Chase Field",74,235,"L","LF",0,1,344,2,"0"
"allenbr01",2011,"ARI","NL",3,29,25,"Chase Field",74,235,"L","1B",0,0,344,3,"1"
"allenbr01",2011,"OAK","AL",3,146,25,"Oakland-Alameda Country Coliseum",74,235,"L","1B",0,0,344,4,"0"
"allenbr01",2012,"OAK","AL",0,7,26,"O.co Coliseum",74,235,"L","1B",0,0,344,5,"0"
"allenbr01",2012,"TBA","AL",1,13,26,"Tropicana Field",74,235,"L","1B",0,0,344,6,"1"
"allench01",1999,"MIN","AL",10,481,24,"Hubert H Humphrey Metrodome",73,195,"R","LF",1,1,851,1,"0"
"allench01",2000,"MIN","AL",0,50,25,"Hubert H Humphrey Metrodome",73,195,"R","RF",0,0,851,2,"0"
"allench01",2001,"MIN","AL",4,175,26,"Hubert H Humphrey Metrodome",73,195,"R","DH",0,0,851,3,"0"
"allench01",2002,"CLE","AL",0,10,27,"Progressive Field",73,195,"R","LF",0,0,851,4,"0"
"allench01",2003,"FLO","NL",0,24,28,"Joe Robbie Stadium",73,195,"R","LF",0,0,851,5,"0"
"allench01",2004,"TEX","AL",0,58,29,"Ameriquest Field",73,195,"R","LF",0,0,851,6,"0"
"allench01",2005,"TEX","AL",0,53,30,"Ameriquest Field",73,195,"R","DH",0,0,851,7,"0"
"allendu01",2000,"DET","AL",2,16,28,"Comerica Park",76,215,"R","1B",1,1,28,1,"1"
"allendu01",2000,"SDN","NL",0,12,28,"Qualcomm Stadium",76,215,"R","1B",1,1,28,2,"0"
"allenje01",1996,"PIT","NL",4,229,24,"Three Rivers Stadium",72,178,"R","CF",1,1,1031,1,"0"
"allenje01",1997,"PIT","NL",3,369,25,"Three Rivers Stadium",72,178,"R","CF",0,0,1031,2,"0"
"allenje01",1998,"KCA","AL",0,73,26,"Kauffman Stadium",72,178,"R","CF",0,0,1031,3,"0"
"allenje01",1998,"NYN","NL",2,54,26,"Shea Stadium",72,178,"R","CF",0,0,1031,4,"0"
"allenje01",1998,"PIT","NL",3,233,26,"Three Rivers Stadium",72,178,"R","CF",0,0,1031,5,"0"
"allenje01",1999,"NYN","NL",3,73,27,"Shea Stadium",72,178,"R","RF",0,0,1031,6,"0"
"allenlu01",2002,"LAN","NL",0,7,24,"Dodger Stadium",74,208,"L","RF",1,1,9,1,"0"
"allrebe01",1990,"CLE","AL",1,16,25,"Cleveland Stadium",72,190,"L","CF",1,1,141,1,"1"
"allrebe01",1991,"CLE","AL",3,125,26,"Cleveland Stadium",72,190,"L","RF",0,1,141,2,"0"
"almonab01",2013,"SEA","AL",2,72,24,"Safeco Field",69,205,"B","CF",1,1,72,1,"0"
"almoner01",2001,"NYA","AL",0,4,23,"Yankee Stadium II",74,245,"R","SS",1,1,133,1,"0"
"almoner01",2003,"NYA","AL",1,100,25,"Yankee Stadium II",74,245,"R","SS",0,1,133,2,"0"
"almoner01",2011,"MIL","NL",1,29,33,"Miller Park",74,245,"R","RF",0,1,133,3,"0"
"almonzo01",2013,"NYA","AL",1,106,24,"Yankee Stadium III",72,205,"B","LF",1,1,106,1,"0"
"alomaro01",1990,"SDN","NL",6,586,22,"Qualcomm Stadium",72,184,"B","2B",1,1,7905,1,"0"
"alomaro01",1991,"TOR","AL",9,637,23,"Rogers Centre",72,184,"B","2B",0,0,7905,2,"0"
"alomaro01",1992,"TOR","AL",8,571,24,"Rogers Centre",72,184,"B","2B",0,0,7905,3,"0"
"alomaro01",1993,"TOR","AL",17,589,25,"Rogers Centre",72,184,"B","2B",0,0,7905,4,"0"
"alomaro01",1994,"TOR","AL",8,392,26,"Rogers Centre",72,184,"B","2B",0,0,7905,5,"0"
"alomaro01",1995,"TOR","AL",13,517,27,"Rogers Centre",72,184,"B","2B",0,0,7905,6,"0"
"alomaro01",1996,"BAL","AL",22,588,28,"Oriole Park at Camden Yards",72,184,"B","2B",0,0,7905,7,"0"
"alomaro01",1997,"BAL","AL",14,412,29,"Oriole Park at Camden Yards",72,184,"B","2B",0,0,7905,8,"0"
"alomaro01",1998,"BAL","AL",14,588,30,"Oriole Park at Camden Yards",72,184,"B","2B",0,0,7905,9,"0"
"alomaro01",1999,"CLE","AL",24,563,31,"Progressive Field",72,184,"B","2B",0,0,7905,10,"0"
"alomaro01",2000,"CLE","AL",19,610,32,"Progressive Field",72,184,"B","2B",0,0,7905,11,"0"
"alomaro01",2001,"CLE","AL",20,575,33,"Progressive Field",72,184,"B","2B",0,0,7905,12,"0"
"alomaro01",2002,"NYN","NL",11,590,34,"Shea Stadium",72,184,"B","2B",0,0,7905,13,"0"
"alomaro01",2003,"CHA","AL",3,253,35,"U.S. Cellular Field",72,184,"B","2B",0,0,7905,14,"0"
"alomaro01",2003,"NYN","NL",2,263,35,"Shea Stadium",72,184,"B","2B",0,0,7905,15,"0"
"alomaro01",2004,"ARI","NL",3,110,36,"Chase Field",72,184,"B","2B",0,0,7905,16,"0"
"alomaro01",2004,"CHA","AL",1,61,36,"U.S. Cellular Field",72,184,"B","2B",0,0,7905,17,"0"
"alomasa02",1990,"CLE","AL",9,445,24,"Cleveland Stadium",77,200,"R","C",1,1,4510,1,"0"
"alomasa02",1991,"CLE","AL",0,184,25,"Cleveland Stadium",77,200,"R","C",0,0,4510,2,"0"
"alomasa02",1992,"CLE","AL",2,299,26,"Cleveland Stadium",77,200,"R","C",0,0,4510,3,"0"
"alomasa02",1993,"CLE","AL",6,215,27,"Cleveland Stadium",77,200,"R","C",0,0,4510,4,"0"
"alomasa02",1994,"CLE","AL",14,292,28,"Progressive Field",77,200,"R","C",0,0,4510,5,"0"
"alomasa02",1995,"CLE","AL",10,203,29,"Progressive Field",77,200,"R","C",0,0,4510,6,"0"
"alomasa02",1996,"CLE","AL",11,418,30,"Progressive Field",77,200,"R","C",0,0,4510,7,"0"
"alomasa02",1997,"CLE","AL",21,451,31,"Progressive Field",77,200,"R","C",0,0,4510,8,"0"
"alomasa02",1998,"CLE","AL",6,409,32,"Progressive Field",77,200,"R","C",0,0,4510,9,"0"
"alomasa02",1999,"CLE","AL",6,137,33,"Progressive Field",77,200,"R","C",0,0,4510,10,"0"
"alomasa02",2000,"CLE","AL",7,356,34,"Progressive Field",77,200,"R","C",0,0,4510,11,"0"
"alomasa02",2001,"CHA","AL",4,220,35,"U.S. Cellular Field",77,200,"R","C",0,0,4510,12,"0"
"alomasa02",2002,"CHA","AL",7,167,36,"U.S. Cellular Field",77,200,"R","C",0,0,4510,13,"0"
"alomasa02",2002,"COL","NL",0,116,36,"Coors Field",77,200,"R","C",0,0,4510,14,"0"
"alomasa02",2003,"CHA","AL",5,194,37,"U.S. Cellular Field",77,200,"R","C",0,0,4510,15,"0"
"alomasa02",2004,"CHA","AL",2,146,38,"U.S. Cellular Field",77,200,"R","C",0,0,4510,16,"0"
"alomasa02",2005,"TEX","AL",0,128,39,"Ameriquest Field",77,200,"R","C",0,0,4510,17,"0"
"alomasa02",2006,"CHA","AL",1,46,40,"U.S. Cellular Field",77,200,"R","C",0,0,4510,18,"0"
"alomasa02",2006,"LAN","NL",0,62,40,"Dodger Stadium",77,200,"R","C",0,0,4510,19,"0"
"alomasa02",2007,"NYN","NL",0,22,41,"Shea Stadium",77,200,"R","C",0,0,4510,20,"0"
"alonsyo01",2010,"CIN","NL",0,29,23,"Great American Ball Park",74,250,"L","1B",1,1,1000,1,"0"
"alonsyo01",2011,"CIN","NL",5,88,24,"Great American Ball Park",74,250,"L","LF",0,1,1000,2,"1"
"alonsyo01",2012,"SDN","NL",9,549,25,"Petco Park",74,250,"L","1B",0,1,1000,3,"0"
"alonsyo01",2013,"SDN","NL",6,334,26,"Petco Park",74,250,"L","1B",0,0,1000,4,"0"
"aloumo01",1990,"MON","NL",0,15,24,"Stade Olympique",75,185,"R","CF",1,1,7037,1,"0"
"aloumo01",1990,"PIT","NL",0,5,24,"Three Rivers Stadium",75,185,"R","CF",1,1,7037,2,"0"
"aloumo01",1992,"MON","NL",9,341,26,"Stade Olympique",75,185,"R","LF",0,1,7037,3,"0"
"aloumo01",1993,"MON","NL",18,482,27,"Stade Olympique",75,185,"R","LF",0,0,7037,4,"0"
"aloumo01",1994,"MON","NL",22,422,28,"Stade Olympique",75,185,"R","LF",0,0,7037,5,"1"
"aloumo01",1995,"MON","NL",14,344,29,"Stade Olympique",75,185,"R","LF",0,0,7037,6,"0"
"aloumo01",1996,"MON","NL",21,540,30,"Stade Olympique",75,185,"R","RF",0,0,7037,7,"0"
"aloumo01",1997,"FLO","NL",23,538,31,"Joe Robbie Stadium",75,185,"R","LF",0,0,7037,8,"0"
"aloumo01",1998,"HOU","NL",38,584,32,"Astrodome",75,185,"R","LF",0,0,7037,9,"1"
"aloumo01",2000,"HOU","NL",30,454,34,"Minute Maid Park",75,185,"R","RF",0,0,7037,10,"1"
"aloumo01",2001,"HOU","NL",27,513,35,"Minute Maid Park",75,185,"R","RF",0,0,7037,11,"1"
"aloumo01",2002,"CHN","NL",15,484,36,"Wrigley Field",75,185,"R","LF",0,0,7037,12,"0"
"aloumo01",2003,"CHN","NL",22,565,37,"Wrigley Field",75,185,"R","LF",0,0,7037,13,"0"
"aloumo01",2004,"CHN","NL",39,601,38,"Wrigley Field",75,185,"R","LF",0,0,7037,14,"1"
"aloumo01",2005,"SFN","NL",19,427,39,"AT&T Park",75,185,"R","LF",0,0,7037,15,"0"
"aloumo01",2006,"SFN","NL",22,345,40,"AT&T Park",75,185,"R","RF",0,0,7037,16,"1"
"aloumo01",2007,"NYN","NL",13,328,41,"Shea Stadium",75,185,"R","LF",0,0,7037,17,"0"
"aloumo01",2008,"NYN","NL",0,49,42,"Shea Stadium",75,185,"R","LF",0,0,7037,18,"0"
"altuvjo01",2011,"HOU","NL",2,221,21,"Minute Maid Park",65,175,"R","2B",1,1,1423,1,"0"
"altuvjo01",2012,"HOU","NL",7,576,22,"Minute Maid Park",65,175,"R","2B",0,0,1423,2,"0"
"altuvjo01",2013,"HOU","AL",5,626,23,"Minute Maid Park",65,175,"R","2B",0,0,1423,3,"0"
"alvarcl01",2000,"PHI","NL",0,5,32,"Veterans Stadium",71,180,"R","C",1,1,5,1,"0"
"alvarga01",1998,"DET","AL",5,199,24,"Tiger Stadium",73,185,"R","3B",1,1,266,1,"0"
"alvarga01",1999,"DET","AL",2,53,25,"Tiger Stadium",73,185,"R","DH",0,0,266,2,"0"
"alvarga01",2000,"DET","AL",0,1,26,"Comerica Park",73,185,"R","3B",0,0,266,3,"0"
"alvarga01",2000,"SDN","NL",0,13,26,"Qualcomm Stadium",73,185,"R","3B",0,0,266,4,"0"
"alvarpe01",2010,"PIT","NL",16,347,23,"PNC Park",75,235,"L","3B",1,1,1665,1,"0"
"alvarpe01",2011,"PIT","NL",4,235,24,"PNC Park",75,235,"L","3B",0,0,1665,2,"0"
"alvarpe01",2012,"PIT","NL",30,525,25,"PNC Park",75,235,"L","3B",0,0,1665,3,"1"
"alvarpe01",2013,"PIT","NL",36,558,26,"PNC Park",75,235,"L","3B",0,0,1665,4,"1"
"alvarto01",2002,"PIT","NL",1,26,23,"PNC Park",73,200,"R","CF",1,1,64,1,"0"
"alvarto01",2004,"PIT","NL",1,38,25,"PNC Park",73,200,"R","RF",0,1,64,2,"0"
"amarari01",1991,"SEA","AL",0,16,29,"Kingdome",72,175,"R","2B",1,1,1788,1,"0"
"amarari01",1992,"SEA","AL",1,100,30,"Kingdome",72,175,"R","3B",0,1,1788,2,"0"
"amarari01",1993,"SEA","AL",1,373,31,"Kingdome",72,175,"R","2B",0,1,1788,3,"0"
