"1",2,2,9,5,10,10,1,13,5,7,18,6,4,1,3,5,5,7,2,19,14,5,13,8,9,0,2,0,9,2,6,0,15,13,0,14,1,3,27,7,45,2,4,9,1,3,1,0,1,12,2,0,5,5,5,6,13,37,0,1,3,15,8,1,1,17,0,1,7,5,20,3,2,4,30,10,3,10,0,5,6,12,2,7,2,0,2,0,6,3,5,0,12,9,3,3,5,3,9,1,13,1,0,1,2,7,35,2,8,4,2,4,4,14,3,1,4,2,10,17,30,3,7,11,5,23,2,8,15,20,19,2,2,3,1,6,3,6,8,1,16,9,37,6,3,7,8,6,13,38,10,1,6,11,5,14,23,12,4,5,7,12,6,0,7,1,1,11,44,8,3,16,3,2,5,1,4,4,24,8,4,15,0,5,2,0,8,4,0,11,3,12,3,2,10,33,2,6,12,7,5,3,0,1,1,33,5,6,5,13,0,1,3,1,11,2,19,14,15,0,15,3,1,2,5,9,22,6,12,0,2,37,3,7,2,2,6,1,0,3,3,4,10,3,26,16,1,1,3,1,3,2,4,4,1,5,7,29,4,13,2,1,8,1,2,4,0,12,2,1,4,3,3,0,1,2,24,0,2,16,2,1,7,11,3,6,1,21,1,3,2,23,1,19,1,1,2,19,3,1,2,0,4,6,2,5,1,0,5,9,33,2,25,22,6,32,3,14,3,1,4,8,2,24,2,8,1,3,12,31,12,4,24,11,3,7,0,9,5,7,5,23,3,3,5,5,14,1,11,1,2,0,1,5,2,16,34,1,13,2,10,40,4,2,7,6,0,1,5,2,2,0,4,6,0,0,36,8,30,15,9,18,5,1,1,1,1,0,8,2,3,6,6,8,3,0,0,0,6,2,0,2,11,6,3,0,2,19,3,6,3,13,2,19,5
"1",3,5,11,6,8,16,2,14,1,7,14,5,5,0,2,4,2,12,3,16,23,11,6,3,5,0,1,2,9,1,6,0,20,13,1,3,2,2,24,7,30,0,10,10,3,2,4,1,2,10,3,1,8,6,5,0,13,30,2,1,3,15,6,1,3,26,0,0,4,3,14,2,3,2,35,7,4,4,2,3,5,15,2,8,2,0,3,0,6,5,11,1,6,13,3,1,2,0,8,8,12,0,1,3,6,8,38,0,10,3,2,12,6,18,2,3,4,2,8,7,42,0,8,11,1,42,1,6,15,25,15,7,7,5,2,5,2,1,4,1,9,11,24,6,7,6,9,15,10,38,4,1,3,11,6,18,18,25,3,3,11,6,1,0,5,0,0,6,42,3,3,12,3,0,1,0,3,1,21,5,1,21,1,7,1,1,6,8,1,15,1,8,2,1,20,27,1,6,16,21,7,1,2,3,4,19,2,10,0,12,1,1,3,0,15,1,9,12,19,2,6,3,0,1,4,11,20,5,14,0,1,53,2,17,6,1,6,1,1,2,7,4,10,4,16,10,3,1,5,4,1,4,4,0,0,6,5,15,10,11,8,3,8,9,1,2,1,14,5,0,2,8,3,0,2,0,23,0,3,6,0,3,7,16,3,10,2,13,1,4,6,31,1,13,0,1,1,18,0,5,4,4,6,5,1,1,0,2,2,9,40,1,39,30,4,28,3,16,1,1,4,13,3,13,1,3,1,3,16,41,15,2,24,7,2,3,2,5,4,2,3,24,4,3,1,8,18,0,24,0,2,4,0,3,4,13,23,0,8,3,15,34,3,1,6,4,3,0,3,2,2,1,3,0,1,1,15,3,44,16,9,20,7,0,1,4,0,0,13,2,1,2,4,4,0,0,1,4,15,0,2,2,8,6,6,1,1,13,1,7,3,7,3,30,9
"1",5,2,11,9,4,6,0,18,6,9,14,18,5,0,2,1,1,12,3,20,8,7,6,4,4,0,0,0,5,2,7,1,13,11,1,4,2,1,21,5,34,0,9,10,3,3,3,2,3,23,4,2,6,6,7,4,8,38,1,6,5,11,1,2,3,9,3,2,7,5,8,3,4,1,22,10,5,2,4,4,8,17,3,7,2,2,0,2,3,7,10,3,10,16,1,1,2,0,6,7,10,3,0,6,2,1,47,3,9,1,3,9,5,15,2,1,1,1,5,4,41,0,3,7,4,37,2,6,20,17,18,7,3,6,5,10,2,5,2,0,8,8,21,6,8,9,12,18,6,44,1,3,4,13,3,17,47,7,3,8,9,19,0,0,6,1,3,14,46,4,7,7,0,1,3,2,7,0,18,8,1,18,3,6,2,2,10,7,3,18,1,5,2,1,13,41,1,5,12,11,7,7,0,1,2,24,6,8,5,17,1,2,5,3,13,2,15,7,22,0,11,0,2,0,5,10,35,2,15,1,2,41,3,16,3,2,9,1,1,0,3,3,9,2,19,13,2,1,6,5,3,2,2,2,2,4,0,11,2,9,5,3,11,3,1,3,1,8,2,1,8,4,3,1,0,2,14,1,2,14,0,8,6,18,5,5,3,14,2,0,3,21,0,15,2,0,1,20,5,6,3,5,5,9,1,6,0,0,0,16,49,0,24,25,4,28,4,15,1,2,6,13,6,10,5,7,2,4,17,49,5,4,25,25,2,4,2,2,4,3,4,17,9,6,4,2,12,0,14,3,0,3,0,7,1,20,28,2,12,4,19,34,4,1,9,1,1,3,8,6,0,0,5,7,0,0,39,4,38,23,7,12,1,1,1,2,5,0,9,2,5,1,2,6,2,0,0,1,11,2,1,3,13,4,1,3,1,23,1,4,7,16,0,20,9
"1",5,1,12,6,4,3,1,18,4,7,19,10,12,0,1,3,1,18,6,17,24,6,12,4,10,1,1,0,15,2,5,0,16,8,4,10,4,2,21,11,28,1,10,12,4,4,4,0,3,19,3,0,8,10,4,4,8,55,2,0,4,19,6,3,6,21,1,1,2,4,4,1,3,5,33,6,2,5,1,5,7,7,1,6,2,0,3,0,1,1,13,4,4,15,2,2,4,1,7,1,13,1,2,2,3,8,27,0,13,1,1,9,3,17,6,1,4,3,6,10,39,0,9,9,3,31,3,15,11,28,13,7,2,6,4,8,0,11,3,1,12,6,29,8,12,15,9,6,7,43,3,2,4,21,5,26,22,16,3,10,8,13,1,1,4,1,2,15,37,5,3,10,3,2,1,0,5,4,28,8,2,13,3,10,6,1,10,3,2,15,1,14,5,2,16,25,1,3,10,13,15,4,0,0,4,19,3,9,3,12,1,1,5,1,9,1,15,17,14,2,6,1,0,3,2,13,29,2,6,1,1,48,1,17,5,1,5,1,0,1,4,1,7,3,18,14,3,1,2,0,1,1,9,1,2,12,1,18,6,10,7,1,9,1,0,0,0,8,2,0,6,5,9,3,1,2,18,0,1,4,0,5,9,24,6,6,2,20,1,0,1,19,0,16,2,1,1,7,6,1,3,2,3,1,1,0,1,1,1,8,33,2,26,29,4,30,4,8,3,1,13,15,5,15,3,7,2,1,9,51,15,0,32,12,3,6,2,4,2,5,4,23,9,4,3,11,19,0,9,3,0,3,0,3,2,16,25,0,8,2,16,38,2,2,11,3,0,1,6,7,1,0,3,3,1,0,28,2,32,12,6,22,7,1,1,1,4,1,12,2,2,1,4,6,2,0,1,0,11,3,1,2,10,2,3,2,1,27,2,9,1,7,1,23,6
"1",5,2,12,10,6,4,2,12,7,7,23,17,3,0,7,3,0,23,0,17,19,5,13,5,7,0,2,2,4,0,3,3,20,12,2,4,0,1,19,7,29,1,9,12,4,6,4,1,5,17,3,1,5,5,2,8,11,27,1,0,3,11,7,7,5,17,1,3,0,2,11,7,2,0,20,3,5,2,1,4,5,7,2,9,2,0,1,2,0,10,9,5,2,12,0,2,1,1,7,8,3,4,0,4,0,6,27,0,21,0,2,12,4,12,3,5,2,3,5,11,35,1,4,3,1,25,0,14,9,25,24,8,2,4,3,12,2,5,2,1,8,8,19,5,5,10,10,10,6,61,4,2,2,19,6,29,23,17,5,6,8,11,3,0,4,0,2,9,57,4,5,11,0,4,2,0,3,2,25,6,6,18,1,5,3,1,9,4,4,16,3,16,4,3,24,31,0,5,17,13,5,3,1,0,5,18,2,9,3,9,0,0,4,4,7,3,17,11,16,2,3,1,0,1,2,15,31,2,14,0,1,35,2,7,3,2,4,0,1,6,0,2,11,4,20,9,0,0,9,11,2,5,7,0,0,5,4,21,8,7,9,1,12,4,1,0,1,10,6,1,3,2,2,0,0,1,21,1,1,14,3,6,1,12,4,5,2,24,0,0,2,38,2,11,2,0,0,13,6,4,4,2,7,5,2,4,0,1,1,17,32,0,17,29,7,23,1,18,6,0,4,11,3,13,1,7,1,3,5,54,8,2,22,14,1,6,2,3,4,2,3,19,5,4,4,5,20,0,9,6,4,4,0,5,2,11,16,3,10,5,19,35,5,3,1,5,0,0,4,4,3,4,2,3,1,0,30,9,54,15,13,25,4,0,4,2,1,0,20,3,1,0,2,4,6,1,1,1,4,1,4,2,14,8,2,0,1,20,3,12,5,7,3,24,9
"1",2,3,19,6,10,3,0,17,7,3,21,20,11,0,6,1,1,14,5,13,14,6,11,6,7,1,0,2,12,2,8,0,15,14,4,8,0,2,33,13,28,2,7,11,1,5,0,2,3,9,2,5,6,11,7,2,10,38,3,0,4,15,2,2,4,12,0,5,2,6,13,6,9,0,30,4,3,1,0,1,6,8,1,15,0,0,3,2,4,4,9,2,3,9,2,3,1,0,5,5,5,2,0,5,5,12,41,0,25,4,4,11,5,15,4,1,4,4,5,12,37,4,3,9,5,20,1,13,18,16,10,10,5,5,5,12,3,5,6,1,13,10,35,8,5,2,6,9,9,50,5,2,5,20,3,21,26,7,3,12,13,12,5,2,1,0,1,10,42,4,3,7,1,1,1,3,2,2,16,3,1,18,2,9,3,2,14,6,1,20,0,11,2,0,12,32,0,6,9,9,15,5,0,2,13,14,7,7,3,4,0,1,1,2,17,5,14,24,15,0,11,0,1,2,0,10,22,2,11,0,0,48,1,9,6,0,6,0,2,0,6,2,14,3,21,14,2,1,8,6,1,0,4,2,2,4,1,9,5,16,2,0,16,2,2,2,1,14,6,0,5,6,6,0,0,1,10,1,2,13,1,6,6,9,3,9,1,22,1,4,3,22,0,17,0,1,1,7,3,2,2,1,14,7,2,5,0,0,2,24,34,0,24,21,5,31,1,11,4,0,7,17,3,11,3,7,2,4,8,57,11,0,23,15,1,3,2,7,3,2,0,24,9,8,4,3,22,2,12,5,3,5,0,9,0,15,24,1,10,3,13,30,6,2,1,7,1,2,3,7,1,2,0,3,1,0,36,10,35,24,15,20,2,0,1,2,7,0,17,2,1,1,1,8,4,0,0,1,3,1,0,0,7,5,2,2,0,31,2,4,1,10,1,14,6
"1",1,7,13,6,13,7,0,12,6,6,13,11,8,0,5,1,0,22,1,7,23,4,15,8,5,0,0,0,8,2,11,2,14,18,3,10,1,2,19,15,27,2,6,14,0,5,1,2,1,15,3,5,3,12,4,9,10,30,2,1,3,16,8,4,1,11,6,4,2,4,6,5,4,0,24,5,6,1,0,8,7,13,4,12,1,1,4,3,0,7,7,4,10,20,1,4,2,0,11,7,9,1,2,2,4,5,35,0,14,4,1,11,5,13,4,2,4,4,9,13,49,3,3,14,2,12,0,15,5,22,18,3,5,2,4,10,0,8,2,2,8,7,28,8,4,3,14,14,5,45,3,4,3,14,6,27,23,17,9,9,7,10,3,0,5,0,0,11,46,1,1,11,2,0,2,3,4,1,15,12,3,14,2,11,3,0,12,7,4,22,0,7,0,4,22,25,0,3,11,12,8,7,1,0,8,24,3,14,2,13,0,1,2,0,23,4,17,23,14,1,7,1,0,1,5,22,22,3,8,2,1,32,3,8,2,1,2,1,5,1,5,2,7,0,28,12,2,0,1,6,2,2,7,1,1,6,3,10,8,15,8,1,8,2,0,1,0,12,3,0,3,5,3,0,1,0,12,2,0,11,0,5,9,19,2,4,2,16,0,0,4,13,2,26,2,0,2,14,4,2,1,2,4,5,0,4,0,1,2,12,34,2,28,31,4,32,1,25,1,1,8,7,7,12,3,4,6,4,9,64,11,1,31,11,0,6,4,4,3,1,3,15,10,6,7,8,29,1,8,2,1,0,0,3,5,13,17,1,6,2,11,39,14,2,8,6,0,3,4,3,1,4,3,7,1,1,26,9,28,17,11,29,3,0,0,0,4,0,7,0,5,1,1,3,1,2,0,1,11,4,3,5,6,4,0,1,0,27,0,8,2,9,2,23,6
"1",0,6,8,2,6,10,1,7,5,6,17,18,7,0,2,4,2,9,11,11,20,11,10,3,3,3,0,0,4,4,11,2,11,19,4,5,1,0,20,11,11,2,10,17,1,5,2,0,2,12,2,2,3,16,6,2,13,26,2,1,5,23,5,3,2,20,1,1,4,2,20,4,2,3,37,9,6,6,0,3,7,11,3,6,1,1,1,1,3,1,7,1,10,23,0,3,5,0,16,4,10,2,1,2,0,11,29,0,18,1,1,12,3,19,2,1,8,4,4,17,36,0,4,5,0,27,0,11,15,21,11,6,5,4,3,18,2,12,6,2,11,4,27,6,2,4,11,13,5,54,5,0,4,16,6,20,36,17,7,7,2,12,2,1,2,0,1,10,52,5,1,11,0,1,0,1,2,4,17,5,1,16,0,11,8,4,12,4,1,19,4,8,0,1,19,30,2,3,16,8,2,1,0,0,2,14,5,14,0,12,0,2,2,2,19,2,16,20,13,1,11,0,0,3,6,15,37,4,11,2,0,34,4,15,2,2,3,2,3,6,6,0,12,5,27,16,1,0,7,4,1,2,5,2,0,6,4,21,4,16,8,0,10,8,3,2,0,7,2,4,2,4,8,1,0,1,23,1,2,7,3,4,5,15,2,7,6,6,1,4,0,30,0,11,0,2,3,8,2,2,5,1,3,6,1,4,1,1,3,19,39,4,36,31,10,26,1,19,2,0,7,9,4,12,2,3,1,3,9,43,9,2,30,21,1,7,0,1,5,6,3,18,6,2,0,3,16,3,9,3,2,1,0,7,1,11,15,4,12,3,10,37,3,2,4,3,0,0,3,11,0,3,2,3,1,1,35,6,38,22,11,23,3,2,0,3,3,0,6,2,4,1,3,6,4,0,1,2,12,4,0,5,7,7,2,2,1,33,2,10,3,20,3,21,6
"1",2,8,9,7,8,6,1,8,6,9,16,26,7,0,7,1,5,11,0,15,13,6,10,4,4,1,0,2,9,1,13,1,17,29,1,4,0,2,17,5,17,1,3,11,1,6,2,4,2,23,3,3,7,12,7,3,8,18,3,2,7,14,9,1,4,12,0,2,1,4,12,7,1,1,23,8,3,2,1,4,4,9,2,18,1,1,3,2,2,2,6,2,2,11,1,2,5,1,11,2,8,2,1,2,2,11,27,0,9,2,1,8,4,14,1,1,3,1,10,17,33,3,9,6,4,21,0,23,9,19,20,5,2,3,1,15,0,8,6,4,11,11,32,6,4,6,14,14,13,57,8,0,2,13,1,23,31,11,4,9,4,16,2,1,3,0,0,12,29,5,3,17,5,1,4,1,4,3,23,7,5,16,0,8,2,2,14,4,4,20,4,6,0,0,17,21,0,6,13,10,6,4,0,2,0,27,8,20,2,9,2,1,4,2,10,1,21,19,15,0,11,4,0,1,3,12,19,3,7,0,0,35,4,23,1,1,2,0,0,3,5,2,15,1,21,18,2,0,6,2,3,6,6,0,0,10,5,17,4,13,9,3,6,2,2,1,1,13,4,3,3,6,4,0,2,1,21,1,4,11,1,2,12,15,5,7,0,21,3,0,6,33,0,15,1,1,1,15,8,3,4,0,6,8,0,7,1,0,6,11,33,2,22,28,5,28,3,22,2,1,14,15,6,13,3,6,6,4,5,43,11,3,18,19,1,8,1,10,1,4,2,16,8,7,1,4,14,1,18,2,1,2,2,4,7,12,22,3,7,1,8,39,2,2,8,8,1,0,4,11,1,1,3,4,2,1,20,5,43,22,10,17,2,1,3,3,5,2,10,3,1,1,3,3,1,0,1,2,12,3,2,2,11,4,2,1,0,29,2,11,6,13,2,24,5
"1",0,1,18,3,12,8,1,9,8,10,8,15,6,2,5,0,3,13,0,15,10,12,12,2,4,0,1,0,10,1,7,2,9,17,4,5,1,0,19,22,25,2,3,10,1,7,3,2,2,16,1,0,9,17,4,9,4,26,0,4,2,10,3,0,4,16,0,4,5,6,12,2,5,6,17,3,6,3,1,3,9,12,2,18,1,0,0,4,2,5,7,12,5,16,1,2,6,0,9,4,7,1,0,4,0,6,37,3,12,6,0,5,8,15,0,2,2,0,6,13,36,0,4,3,3,19,2,15,10,22,14,2,5,3,2,13,1,5,4,6,13,8,41,6,5,6,11,12,13,31,2,1,5,19,7,23,31,21,3,10,4,15,3,1,2,2,3,7,36,0,6,11,3,1,4,2,3,0,17,8,3,17,4,7,5,1,10,4,3,16,3,8,3,2,26,32,0,13,18,7,4,6,0,0,2,17,6,9,4,12,0,0,6,2,13,1,24,25,24,0,6,1,1,3,3,11,22,5,13,1,1,45,3,26,7,2,3,1,2,4,6,0,15,4,22,10,1,0,9,5,2,3,3,1,1,4,6,12,6,15,9,1,13,4,0,1,2,13,6,2,3,0,6,0,0,0,15,1,0,5,3,3,10,23,0,11,4,11,0,2,3,39,4,21,0,0,4,14,2,1,3,0,7,4,3,2,2,2,0,14,42,3,21,35,2,23,4,20,4,0,6,16,3,14,2,5,1,3,9,47,8,4,30,15,4,0,1,8,4,4,3,15,3,4,3,4,20,3,20,1,5,1,1,5,5,8,19,1,8,2,13,49,3,2,5,4,1,3,5,14,3,4,4,8,4,0,36,4,57,22,15,24,10,0,1,3,10,1,9,1,3,2,7,9,2,1,1,0,12,2,2,1,13,7,0,0,0,34,0,14,3,14,1,22,5
