"11",-2.95325262316778,-2.95225760675954,-2.98001561157902,-3.01524664232737,-3.02021298841494,-3.02729680378981,-3.05709922592901,-3.04168707640434,-3.0815058221036,-3.00551037902229,-2.98999005763489,-2.94267341157932,-2.92959795365827,-2.93743429563366,-2.91324176688712,-2.85033002703157,-2.84799070155637,-2.79796250937302,-2.80009202200265,-2.78922654752998,-2.80791209617847
"12",-2.81791722860642,-2.84769394821779,-2.86150795245168,-2.89062204557982,-2.89607673934249,-2.87632856523312,-2.90359880612904,-2.88990938284191,-2.91603632069237,-2.87873572705867,-2.87122087898016,-2.86449884913707,-2.82529987384263,-2.82665674958917,-2.78169851390787,-2.75376288699277,-2.7422390517145,-2.69015708497781,-2.69918753576685,-2.69847646231912,-2.69432899940334
"13",-2.69188449135769,-2.65787887829681,-2.70487790718278,-2.736167657023,-2.75188676922678,-2.74069651786416,-2.77316932690445,-2.78466288554388,-2.79238619013201,-2.76986852242062,-2.73575679941387,-2.71733867049733,-2.67015239067316,-2.67811259214226,-2.64829671239026,-2.64921986009222,-2.62852413817465,-2.62303836785364,-2.638786931558,-2.64299200205342,-2.66913496358536
"14",-2.39463537383507,-2.38102392077491,-2.46426803642463,-2.48072869037948,-2.57933929279675,-2.64985891051422,-2.66861805489075,-2.66518939308363,-2.64837289975981,-2.65048070592359,-2.58210507061824,-2.59561671447169,-2.56762829363747,-2.58448798679078,-2.55618429263258,-2.54055322304187,-2.56119229533849,-2.59908954363615,-2.62096468143376,-2.58709761367655,-2.63626873344559
"15",-2.28820305264408,-2.34813344580547,-2.41364763632559,-2.45928694397969,-2.49323408013471,-2.48338961829301,-2.46995971453798,-2.49329010677644,-2.52340235918655,-2.48671811327759,-2.48836826154969,-2.47561292026293,-2.47006488983077,-2.43935919097991,-2.393221812382,-2.33999963184987,-2.31989084728303,-2.32791654567478,-2.32035031402506,-2.30806642666981,-2.30800139156385
"16",0.47584083940646,0.4738166818605,0.497241387157326,0.50867295138989,0.528555186601154,0.563666644822366,0.536309874898218,0.522749522063733,0.528859461220783,0.543497172970501,0.545549158723137,0.559699565706937,0.569361820295257,0.570520321491794,0.539285771798805,0.518910816470795,0.509692011551628,0.483959242331688,0.47858861605334,0.445910899916184,0.42571832973607
"1",-4.70375973660698,-4.76008723668324,-4.77484838610847,-4.85156187250205,-4.91817884665219,-4.91760270013539,-4.90331544706258,-4.90725899141638,-4.83443536642744,-4.80035773497473,-4.77624891807962,-4.79964527455772,-4.84686828672557,-4.77650167798483,-4.7237855459458,-4.7717552393768,-4.78091328789691,-4.84962757154773,-4.85907362190599,-4.84279079998681,-4.84689804421272
"2",-4.53344539570597,-4.58789484856902,-4.61979469374871,-4.59523800584188,-4.6456055008088,-4.62867642443438,-4.58492590279404,-4.56545333941137,-4.59453479324237,-4.55862406805533,-4.54096714475406,-4.51954251230632,-4.51028531680407,-4.47840135434692,-4.43314321608966,-4.39457598386964,-4.40027341678635,-4.37265841444386,-4.392187694415,-4.35468624674266,-4.35142984364027
"3",-4.30264292740446,-4.31911279694634,-4.35952416685667,-4.37331008959103,-4.39346363746481,-4.33200821634137,-4.38584553574625,-4.35306549687772,-4.3704893888339,-4.3562557888904,-4.40518250236518,-4.29720679517336,-4.29348570882998,-4.21653967490635,-4.17358096972302,-4.12014625499639,-4.09711471369572,-4.07845213253767,-4.07735455399289,-4.10107195716165,-4.09203059450435
"4",-4.18459597772,-4.18481781310094,-4.19436122530073,-4.20656458588542,-4.21482553138156,-4.13800034848512,-4.13051539085255,-4.13694401929066,-4.09404749890914,-4.0455598474133,-4.04776053793289,-4.04159413990189,-4.04403437196715,-4.01541017025243,-4.00492107083082,-3.97012972868065,-3.95820729163309,-3.95707057247205,-3.89349706008162,-3.93157402351679,-3.93247200810839
"5",-3.94934979553083,-3.99075532072137,-3.95280533905323,-3.9802724212893,-3.94199782567131,-3.96221160016111,-3.94530272439345,-3.92323393403321,-3.89727089665644,-3.80910387294523,-3.84245116291793,-3.84767504438654,-3.79393096755546,-3.75919556553789,-3.72405970118588,-3.71216070316051,-3.6404817192093,-3.66140761320257,-3.66206310759023,-3.64895839814648,-3.64433708962571
"6",-3.81578012893317,-3.84901108912769,-3.83235712305872,-3.82814249184905,-3.77307712013494,-3.76039608355219,-3.7591198371201,-3.71302199976846,-3.75325798157963,-3.70754526128634,-3.65248394638969,-3.66097851126378,-3.69003725567452,-3.63590053143863,-3.674366972237,-3.69363634523816,-3.64036359684968,-3.59271760239812,-3.57465989675458,-3.60362824849423,-3.60841598915021
"7",-3.50486407939745,-3.51880025590154,-3.53032520647313,-3.52385697709236,-3.5563288273505,-3.5276486751875,-3.59029274020067,-3.62615020737358,-3.64658851663737,-3.52992916280443,-3.48350585603866,-3.51644690792652,-3.46447699422369,-3.46371749940641,-3.45767285421841,-3.46119158473297,-3.488042618779,-3.48246800692111,-3.44515410235391,-3.40874734343015,-3.39229918201293
"8",-3.37986904518888,-3.42651916246299,-3.4713037092258,-3.47390617662786,-3.47667681736672,-3.45172764893334,-3.36514362221613,-3.27558923372781,-3.32601291939047,-3.38988935064776,-3.35063688979901,-3.370275613171,-3.35831807010526,-3.29781038920272,-3.25507074100527,-3.2654922055581,-3.26543396837454,-3.23817518608028,-3.21265283639749,-3.15612875605798,-3.13584359653345
"9",-3.22199830597126,-3.22868524344313,-3.22456858282312,-3.28702335548368,-3.29066464803648,-3.27470376227078,-3.26347031583466,-3.23883229350094,-3.26917920045621,-3.23264484924355,-3.2339605836125,-3.22087085338686,-3.21200896041055,-3.18528561606797,-3.16342277786771,-3.13609596113081,-3.11933512973403,-3.09475304726825,-3.09796370295448,-3.08344079587219,-3.05471155394848
"10",-3.10574401949908,-3.10408215286652,-3.14204029818697,-3.14475472129127,-3.16124342478567,-3.14135134377308,-3.11809595546401,-3.12505603614983,-3.11904708167658,-3.11320996740833,-3.14037183082874,-3.09953630019127,-3.06218452741501,-3.09624660600914,-3.06356161395159,-3.01811532260743,-2.99421215202853,-2.95282447582154,-2.9458771758944,-2.96160107124958,-2.98106091105856
"11",-3.00553172807389,-3.02606332645591,-2.97918259436999,-2.98749336745585,-3.01525906686707,-3.02011574516359,-3.03334446242245,-3.02670573753134,-3.05892004803836,-3.00794415759937,-2.95284548325516,-2.94029032498842,-2.92505447520077,-2.90606768780071,-2.88994883958367,-2.84374049830046,-2.87886094100502,-2.83096328797337,-2.77590280499013,-2.77869200212737,-2.80706890175518
"12",-2.87243955348643,-2.84181362628673,-2.87616667803026,-2.91040331305248,-2.93239615011941,-2.9209945472933,-2.89848857164512,-2.90638012475123,-2.9271921861243,-2.92060126138481,-2.89453797679668,-2.85542655504281,-2.83376153304714,-2.80786695456784,-2.76096681327201,-2.75480804443551,-2.72104681323238,-2.68384240700306,-2.71981496735208,-2.69106897278449,-2.67558707349963
"13",-2.6416368182892,-2.6502620828187,-2.71157582344444,-2.76859931403147,-2.75385178674498,-2.72759241077086,-2.76824839422375,-2.81613193984868,-2.80526289303899,-2.79600545537106,-2.74693086052538,-2.74858686460457,-2.70043473705518,-2.68876212758318,-2.67425079680458,-2.69685684481689,-2.67173892950609,-2.64333309685378,-2.64438420390571,-2.62858300360675,-2.63249057308424
"14",-2.47535470138435,-2.44056165631882,-2.51005155986979,-2.57959467441965,-2.60751657381335,-2.66139519675263,-2.725631196664,-2.68968162954103,-2.70597090370422,-2.66363077238028,-2.64333176511714,-2.62242416366537,-2.6164999065235,-2.61118830528295,-2.582618700598,-2.57088414931636,-2.59236483741602,-2.59325962999904,-2.56902620749967,-2.6099750120532,-2.61258253021023
"15",-2.37249597244248,-2.37813542175736,-2.39074739023473,-2.45415091145761,-2.4782507917882,-2.44744715693637,-2.4702025613823,-2.49148102322823,-2.53611684321258,-2.52382221930665,-2.45499722846377,-2.4413169387157,-2.43990543133153,-2.4143770397211,-2.44315129247336,-2.45551179560551,-2.46543698201415,-2.48216573772843,-2.4724570517266,-2.44872522523241,-2.46252025790079
"16",0.487095324996929,0.474358992549867,0.488505699202951,0.513356055355874,0.542446466245919,0.562645328739334,0.54138735577413,0.511502011440522,0.521803423081391,0.5338292492856,0.536729644423759,0.533600730090898,0.582512040708476,0.558583592331553,0.550042982518973,0.535057339262367,0.538328460076424,0.519965738375114,0.529132862216246,0.51150759344088,0.495158530345431
"1",-4.71601312096014,-4.76578497438088,-4.82814702179141,-4.85438485560079,-4.93426976317931,-4.95371943770895,-4.91649468079632,-4.94824517030135,-4.8641355419483,-4.80310934062224,-4.78112203398263,-4.84066816481794,-4.83030859680372,-4.81697088046512,-4.7914183661822,-4.79150952918113,-4.77196569485997,-4.80249741808997,-4.85698205082003,-4.82761630950231,-4.81926596435078
"2",-4.55778255285782,-4.59350303298691,-4.64378610598171,-4.60931262120937,-4.61106526706502,-4.64527635271713,-4.6250359483106,-4.6038151896809,-4.61247988752565,-4.5819123439196,-4.54913845276161,-4.54528631000436,-4.52504248848618,-4.47193034076205,-4.45375563933541,-4.37579070527234,-4.4673149546384,-4.44725640381745,-4.41317960290629,-4.37557366636247,-4.36074466679358
"3",-4.29839963972094,-4.31790054778417,-4.3685287038397,-4.39854061508959,-4.41394818389568,-4.38241125440332,-4.37379740894878,-4.35092202663575,-4.34346963703932,-4.34111413240441,-4.41334391722483,-4.32731353797938,-4.29768416616178,-4.20699101005053,-4.1935820891297,-4.16819032346664,-4.15314377609436,-4.08419039845902,-4.11906791394563,-4.11235429373632,-4.10666233569343
"4",-4.12985566436611,-4.20445040363485,-4.24292968064846,-4.25095845482309,-4.21832987529995,-4.17755261716478,-4.15415892069388,-4.1341665540664,-4.07206434071186,-4.05682355062784,-3.9959075539334,-4.03144113053605,-4.03027160794059,-3.99743059876443,-4.00638185606602,-4.00170926830949,-3.92998307162305,-3.93463654767167,-3.96461598488782,-3.93299920815203,-3.93459554453985
"5",-3.94665351253217,-3.95189477813422,-3.91801192531166,-3.97689398315189,-3.9587211062569,-3.96857710066066,-3.95335630238583,-3.91462384059943,-3.90409108771702,-3.84583630740961,-3.84621342089911,-3.84852904539334,-3.76664916145705,-3.76624207726647,-3.70532758004586,-3.67553117729451,-3.67418190528325,-3.68101579389117,-3.6778530095678,-3.70672603150824,-3.71266860313212
"6",-3.80252585229864,-3.8279695322718,-3.86233982195213,-3.88903542925293,-3.82002503573382,-3.78009300958102,-3.7557617061342,-3.72296633943587,-3.72919812937162,-3.74665388300784,-3.64977931301735,-3.62131776456939,-3.6559113454174,-3.61661842140607,-3.65722211677362,-3.66182321714296,-3.59413475020067,-3.57058675381166,-3.56307776779042,-3.57618417678142,-3.53053513726937
"7",-3.51675346705651,-3.53424796560543,-3.53159952999872,-3.50876302679142,-3.55483201523721,-3.53161251340281,-3.59274339448579,-3.62305496537228,-3.62875534730972,-3.55925185420492,-3.50890483985719,-3.52745220052511,-3.48204706498848,-3.48907664183493,-3.47732796888546,-3.4635931834979,-3.44211276155866,-3.44866969057421,-3.39059961673241,-3.4170697569514,-3.43445375676337
"8",-3.42301079480358,-3.43486929349181,-3.46721685753756,-3.44455381959738,-3.47965016109013,-3.43988807056746,-3.36565092134028,-3.29686165334515,-3.32870205820173,-3.35441934541392,-3.33508884220948,-3.37081737233024,-3.33246941911313,-3.33418548337137,-3.30639409594031,-3.26931319979743,-3.24490390059126,-3.21554209091841,-3.20604197669146,-3.15228889717431,-3.16505003675585
"9",-3.25432098652686,-3.2804313771483,-3.28731633010371,-3.29916188567047,-3.28549171241044,-3.27454328211636,-3.28157300341596,-3.23817775871703,-3.24009216050655,-3.22228777857085,-3.2514338072456,-3.24852021892559,-3.20696655051294,-3.20401953875711,-3.14440285545401,-3.11223171526445,-3.07644436885705,-3.08255620036849,-3.11740837788693,-3.13456952825614,-3.11202403885918
"10",-3.1302697310131,-3.1521898633019,-3.14020963414142,-3.15019767490594,-3.16319925824512,-3.14789935620066,-3.13936467256746,-3.14325829497735,-3.1378729880106,-3.15444034858067,-3.14267256771566,-3.11630097887138,-3.08514847473105,-3.12506165939836,-3.07116268364438,-3.02720237375599,-3.02825792271434,-3.0092485973478,-3.01910335737323,-2.96929354112951,-3.0210815897935
"11",-3.02453702767312,-3.03820785194586,-3.05587760150501,-3.06068951775809,-3.05051236027636,-3.02931098023463,-3.05276726923078,-3.06130426121407,-3.06553616889246,-3.01958247875497,-2.94825722849629,-2.96047489277491,-2.91276021297037,-2.85845513127079,-2.85742893179494,-2.84681196709654,-2.83089753122134,-2.83350690499744,-2.83167171005091,-2.82223787350642,-2.88221298522636
"12",-2.85085916031324,-2.89395687484573,-2.87879267641905,-2.91233484275996,-2.93189294977572,-2.93947233923497,-2.90827709790907,-2.91726544134423,-2.95640310790697,-2.92652043291126,-2.87725397360273,-2.86153278157422,-2.82238657783154,-2.78811196915726,-2.78796072667569,-2.77201136573889,-2.81649876162388,-2.77635211691862,-2.71434952504804,-2.75875532500688,-2.7704462535252
"13",-2.6923046797941,-2.70154966445743,-2.75397635114455,-2.76176332955653,-2.79529151198291,-2.81069660582951,-2.83645971558007,-2.8235581594038,-2.82822545950503,-2.81290963311953,-2.79223099178784,-2.74432619485479,-2.74738246069099,-2.70884292679452,-2.69484626111544,-2.73677578481748,-2.7056667993154,-2.67616425172037,-2.60413229710559,-2.5714322464729,-2.56934475261354
"14",-2.52605746219238,-2.56747418158545,-2.57696506187236,-2.59976885156627,-2.65976174269687,-2.71365095280376,-2.74784760740171,-2.70043269803615,-2.67931530925923,-2.66250497969491,-2.63360724117936,-2.58743737176652,-2.60131636938965,-2.62221886130866,-2.59869078750941,-2.5974410028817,-2.57433316549836,-2.55710374822029,-2.5804766498294,-2.56487311923692,-2.54474709584169
"15",-2.26379553017807,-2.31456031067713,-2.31809066692706,-2.37754059493514,-2.44412689712627,-2.4764991426435,-2.50981962688386,-2.48945602500171,-2.54886953208801,-2.52075559395609,-2.49425241307484,-2.43712869264001,-2.42605514364165,-2.4257558075528,-2.40086619952518,-2.39634711072154,-2.3727416184813,-2.3797868418264,-2.38772394378615,-2.34074227847424,-2.34653143738373
"16",0.42844662842339,0.448168745463952,0.475492082669201,0.484739124574943,0.496747381765793,0.52870803638754,0.531062149031618,0.535032146387741,0.513344680236168,0.509614319187167,0.526964233940882,0.533032204400273,0.582170077989138,0.551072326827052,0.539365350539013,0.550917160673406,0.527574422246337,0.519774926844504,0.510500446150874,0.538908699222712,0.536307279452457
"1",-4.66471423946923,-4.73411512159918,-4.79147519751709,-4.87123355304313,-4.95671868684995,-4.9262614023403,-4.95729287031432,-4.93716576142035,-4.88469604905725,-4.85483450079994,-4.82620613062893,-4.87553910635593,-4.85283187583584,-4.83142785046853,-4.83809855310015,-4.79475415345554,-4.78918509686961,-4.81293050626767,-4.82678468763547,-4.79292560605497,-4.81308993735747
"2",-4.56187506458782,-4.61943280777012,-4.66400967308053,-4.64351128084606,-4.60661328727543,-4.66379359888512,-4.65930239309279,-4.62139463788254,-4.62186626241403,-4.61336852759519,-4.61253294357176,-4.574501225163,-4.54020014632564,-4.48393971623128,-4.42061371374231,-4.37718987200131,-4.40603019493848,-4.3975900933132,-4.42099214220433,-4.42158350842154,-4.41162754594395
"3",-4.2366690520472,-4.30100119468719,-4.38035018609161,-4.3927769101508,-4.40538777586303,-4.41254063498875,-4.38551785203645,-4.39918089036978,-4.37297358867482,-4.37031752660307,-4.3844575437046,-4.35123419059958,-4.28493495305834,-4.2120200753177,-4.16592793585101,-4.18246208800092,-4.14156902400335,-4.15261465731512,-4.18277537808123,-4.16325064345465,-4.17839020875131
"4",-4.1421539209132,-4.2067212723268,-4.23165666287873,-4.26688423716981,-4.239502630237,-4.19735593703776,-4.14228064787259,-4.12214953826413,-4.05569695540937,-4.05871285089468,-4.0080814361159,-4.00556661342853,-4.00099513287987,-4.01484362403786,-4.01846451745236,-4.00322847473703,-3.92758912345244,-3.98847783877211,-4.01317614356411,-4.03360187579747,-4.03022218582473
"5",-3.95129675996813,-3.96345473184689,-3.97164834979732,-3.9421155716405,-3.98177885715553,-3.98258499421391,-3.94535350013745,-3.90751845124116,-3.92661784174794,-3.85481940560217,-3.8393936829167,-3.82851190711825,-3.79777882621484,-3.76714189728554,-3.72781839938301,-3.71384743826974,-3.70117947011992,-3.67412557421321,-3.69857111231092,-3.66353548966152,-3.73301098811334
"6",-3.80831352472317,-3.87054675305653,-3.86978595749573,-3.90303125148129,-3.82380132538484,-3.79867314287243,-3.76341629173809,-3.74072459236712,-3.72868050934105,-3.74404233048044,-3.6391292916278,-3.63853930443044,-3.64834534953966,-3.6606879954379,-3.67736181912591,-3.66336585967265,-3.59897806124704,-3.60411191782116,-3.60682992291023,-3.58031946847722,-3.61615185366032
"7",-3.56708173742662,-3.56297445006971,-3.5701492076966,-3.57262614282277,-3.57157528003725,-3.58073079630966,-3.62449387876545,-3.60546931467923,-3.61980229817387,-3.57844645110176,-3.54493186542008,-3.52568805503605,-3.492903609644,-3.5064137893883,-3.4767724980616,-3.41053779513077,-3.44897799065093,-3.47043315972339,-3.45223320145944,-3.41450212277677,-3.46111564172267
"8",-3.46241423814551,-3.48150624650537,-3.49328637904214,-3.47561426601732,-3.50372607256558,-3.45664774943065,-3.35361948466953,-3.29162425157673,-3.31231752680962,-3.34976111635057,-3.35735961397346,-3.38084956871684,-3.317324720756,-3.29336999232146,-3.2952012453161,-3.25246580166476,-3.24293396432528,-3.24448471172492,-3.18177640052059,-3.18590589570784,-3.16291299211001
"9",-3.27949106198695,-3.32468722618846,-3.31347917698037,-3.32791226073108,-3.2976517369606,-3.25978540580783,-3.28388489319643,-3.23992924142543,-3.24882024901493,-3.23206958126705,-3.26227362050596,-3.23947808116693,-3.22914070118097,-3.19439306456946,-3.15575413602671,-3.07876688375357,-3.09360191038431,-3.07828172618047,-3.10867821669168,-3.12801823202587,-3.15496911546139
"10",-3.08027071081261,-3.11399929108497,-3.109180173211,-3.16029483177828,-3.1429565144811,-3.15893002426841,-3.13708651719819,-3.14182177810034,-3.11400669137447,-3.17501693465895,-3.14622415867429,-3.14017104660736,-3.06714952259983,-3.10981711320325,-3.07059458771663,-3.01711349527946,-2.98867504277904,-2.9077322394602,-2.90355287520936,-2.87922383251228,-2.91730681172152
"11",-2.97380083548901,-3.0282544388466,-3.04148312187707,-3.06499111002295,-3.09451830846303,-3.05234401348351,-3.06055231240534,-3.03934987593838,-3.02425068842762,-3.00850141191302,-2.97331755643908,-2.95629099750133,-2.91830951204953,-2.88192933284331,-2.85774468423819,-2.87755303700723,-2.85145820814515,-2.84568736708963,-2.83133416250132,-2.810750686739,-2.80617435553797
"12",-2.87202762144622,-2.86923908319439,-2.90344777377232,-2.88008765178277,-2.94356773242924,-2.93863184886455,-2.96434683950964,-2.92600181882733,-2.96186948666996,-2.93470882412479,-2.89225395128257,-2.86023462134438,-2.82611456254291,-2.74749500335875,-2.78860539408003,-2.81436165487778,-2.73054630162891,-2.66855278628013,-2.65158931789517,-2.70693716311443,-2.65773521937545
"13",-2.64210696887113,-2.65362145313939,-2.72511094209576,-2.76885787792844,-2.81099928465999,-2.86565629324933,-2.85565514389443,-2.8490689621992,-2.8241084816473,-2.8057887156217,-2.80397339721036,-2.78381797681259,-2.79012860607899,-2.73822592091187,-2.7338564752195,-2.70106107109671,-2.68917073303091,-2.62483598811476,-2.62213729017628,-2.67551455831108,-2.62112536382574
"14",-2.6185052457699,-2.58571376711381,-2.64718874532032,-2.67607201260106,-2.69228971103045,-2.71321722666637,-2.70600529467332,-2.74014236930446,-2.7319623788157,-2.6682706604824,-2.62701062720741,-2.63784038909174,-2.6253343514048,-2.64842237468197,-2.65328748079098,-2.6262673329438,-2.6196417991929,-2.60100820244734,-2.59033715557647,-2.58564764994979,-2.61412317204767
"15",-2.28741852399853,-2.30430240716878,-2.31747649184717,-2.40624137112686,-2.44777969174732,-2.51009693885032,-2.50043407687152,-2.50752776783192,-2.54793210825463,-2.54493045742577,-2.52003233706101,-2.48038031931324,-2.43724132376604,-2.42991726732902,-2.45701371931147,-2.44725740157348,-2.49986935130139,-2.5739889196591,-2.57823720948719,-2.5735105613837,-2.52245056182207
"16",0.444654666705545,0.432908567532639,0.460221958668986,0.483085433286553,0.522771726058875,0.518123498106355,0.52499650590847,0.528216764014813,0.513682804695336,0.520988578768823,0.493724693973691,0.529261888377144,0.560263355206566,0.552333419321306,0.558516478989719,0.546832410408091,0.545534188241287,0.543284850769298,0.534111068002628,0.557030242591662,0.568816217204184
"1",-4.71898660251843,-4.79601061802391,-4.82898496548814,-4.88357773743944,-4.94120854798132,-4.98154049496929,-4.97802015966636,-4.93774962988878,-4.92092059976974,-4.90412441526623,-4.85441339826147,-4.85323127991482,-4.84826954550328,-4.87082560854968,-4.84525375179738,-4.83835703080811,-4.7879324488705,-4.79959485042667,-4.78160237343969,-4.78701168913836,-4.82786925522136
"2",-4.49906660559619,-4.52325412841182,-4.62184264232718,-4.6610142501347,-4.64207000373943,-4.65020570425944,-4.63836600097342,-4.66046059763173,-4.64928411928715,-4.65860502211101,-4.63075425850521,-4.58684314460106,-4.53606581653198,-4.47848312834672,-4.43355726459841,-4.38301514347809,-4.41718210326435,-4.44292691963747,-4.44407727964064,-4.41649170197949,-4.46717452994184
"3",-4.29509884673767,-4.33910649622555,-4.36778880465275,-4.40091825083462,-4.40765125222911,-4.43272940755254,-4.37602046646724,-4.40570036531712,-4.42511981774657,-4.40034034221202,-4.40767924631583,-4.36076669319709,-4.30273321863219,-4.25571510650238,-4.18515694863129,-4.20035475310482,-4.20593770157676,-4.16578029773206,-4.21108747497003,-4.16985766685224,-4.20992998735105
"4",-4.13173214567113,-4.16231001435495,-4.1851176660817,-4.22007729950555,-4.24480052437269,-4.21014247924014,-4.11725699298648,-4.1401917460119,-4.06937049445616,-4.08394186533087,-4.05211922256836,-4.02764839365534,-4.00378135957395,-4.00007175330345,-4.01091503002863,-3.98229761856974,-4.01100105720558,-3.95016669533697,-3.88689283553498,-3.92279510853857,-3.96033635939341
"5",-3.99955681593847,-3.99716845874726,-3.99007824357541,-3.97491183042358,-3.97584007920733,-3.9895930126787,-3.93502426503553,-3.90679572738556,-3.92270391718068,-3.87441969542096,-3.83939192474147,-3.85184108788468,-3.81517654960594,-3.73477713895423,-3.71983394174745,-3.73416430049757,-3.68283263915048,-3.67045333109095,-3.68130657268215,-3.72310545486055,-3.68153275700704
"6",-3.77780326690244,-3.83403346824063,-3.85374003963433,-3.88184455496663,-3.83548115528843,-3.80443052312388,-3.76959233087089,-3.77087720455276,-3.75813083998623,-3.72464976248088,-3.6678932794119,-3.64640535544822,-3.65457475124732,-3.70357534688246,-3.71129978601372,-3.64635708979786,-3.61730379334761,-3.55323570799454,-3.51730502725472,-3.50986315108278,-3.51685293197382
"7",-3.53344707454312,-3.55089693111764,-3.58849035594186,-3.56001301959524,-3.57939335578782,-3.57147283633041,-3.62323073311488,-3.64245208659361,-3.64058914406739,-3.58368763207991,-3.55137228539232,-3.55093253544958,-3.51988325119667,-3.49945943649193,-3.46083852661688,-3.43323077082579,-3.45398266687364,-3.45493005026057,-3.40676437563736,-3.38108537192888,-3.38801583250433
"8",-3.44958548795847,-3.48577389795784,-3.48280698673671,-3.50686822507119,-3.50282225176438,-3.44892937803111,-3.34688037825842,-3.31061916052158,-3.32083924187356,-3.34966524055904,-3.36350784934005,-3.33059090436268,-3.3583492274948,-3.33786373804908,-3.28104499972183,-3.21896110636114,-3.19961780321463,-3.22497419491053,-3.19757044676089,-3.15635759571215,-3.16666016310457
"9",-3.28251774578606,-3.32821829086578,-3.31337314956033,-3.30942608985935,-3.34648155222016,-3.2752304565261,-3.30019278114942,-3.26243892344796,-3.26366705215283,-3.2509460075583,-3.24828210644047,-3.25460780703222,-3.25148279091974,-3.24102134732015,-3.14769101030358,-3.09282947496733,-3.12495532448577,-3.13016496684763,-3.19367707950711,-3.12470436039825,-3.08819823716022
