"1",9,2,3,2,31,0,18,11,2,10,0,2,4,28,2,10,5,1,1,14,28,7,2,0,25,17,12,2,1,10,5,45,4,12,9,8,3,5,1,2,0,19,0,33,5,16,6,9,17,18,1,15,0,8,5,22,26,1,3,0,5,6,3,8,0,20,3,25,5,4,3,13,13,39,5,23,4,1,1,3,4,1,8,16,5,2,2,12,1,10,4,2,18,24,1,10,1,22,18,12,1,0,0,2,11,12,0,26,18,7,20,2,11,1,0,2,1,2,10,4,14,6,2,6,1,1,4,4,0,10,32,4,9,0,0,21,6,5,15,2,0,21,35,2,3,1,2,2,5,6,8,0,3,3,0,7,0,6,5,0,3,0,2,3,1,27,0,30,20,13,2,1,1,33,22,5,1,14,5,2,0,1,8,18,17,1,1,0,23,8,1,8,0,1,1,7,18,5,18,8,4,36,0,1,8,8,19,9,10,5,2,6,10,2,5,2,5,6,26,24,4,3,12,1,2,1,1,20,8,18,1,12,17,3,5,5,2,1,30,32,13,0,3,1,40,1,16,2,4,2,9,1,31,7,18,7,11,0,17,9,6,9,6,3,2,4,2,6,42,2,5,1,0,7,5,11,5,17,12,15,4,2,7,1,0,20,23,0,13,1,17,18,29,7,1,4,0,5,11,7,8,16
"1",16,2,2,5,20,0,14,11,1,10,3,0,3,29,1,16,5,3,1,19,19,0,3,2,31,25,13,7,0,10,3,68,3,16,9,11,2,7,1,2,0,30,1,26,4,26,6,2,18,12,1,12,0,2,3,22,22,1,0,5,2,4,2,8,0,14,7,18,1,3,2,14,11,28,5,23,2,2,1,3,4,6,3,10,7,3,0,10,0,13,5,2,25,25,0,15,2,20,19,13,1,1,1,2,16,9,0,36,16,3,6,2,12,8,1,1,1,1,9,5,9,11,1,4,0,1,2,11,0,15,22,8,17,0,0,22,7,4,15,3,0,16,34,1,4,1,0,4,4,12,5,1,1,4,1,1,2,0,2,1,7,0,0,2,0,32,0,28,6,16,2,4,1,29,24,6,4,24,9,5,4,1,4,16,21,2,2,2,15,7,2,4,1,12,0,2,16,10,15,5,1,42,1,1,3,10,19,16,18,5,4,12,8,4,7,3,5,7,20,18,2,7,16,4,1,2,1,16,5,12,8,4,9,3,4,7,2,2,28,31,13,1,6,8,34,8,20,2,8,10,6,0,25,13,5,14,13,0,16,13,6,3,7,8,3,5,2,5,28,1,5,2,0,11,7,12,9,25,8,20,4,2,2,0,1,18,7,3,10,5,11,18,24,4,1,4,2,1,10,7,14,19
"1",14,5,1,2,23,0,14,19,0,8,3,3,4,19,1,12,3,3,2,16,16,1,1,2,24,23,10,2,0,9,2,56,3,5,11,10,2,5,4,0,2,18,0,34,2,23,3,6,21,10,1,17,1,4,6,28,28,2,3,0,5,1,1,10,0,11,1,20,1,4,2,8,9,23,1,44,3,3,0,6,12,4,3,28,8,0,0,4,0,24,3,1,27,32,1,15,0,19,26,14,1,0,1,1,20,20,0,29,22,5,18,2,16,6,4,0,0,3,14,3,5,5,5,2,2,2,4,5,1,22,18,9,7,0,2,21,8,9,9,2,1,27,22,2,6,0,0,1,4,6,7,1,2,2,0,8,2,4,0,0,9,0,1,1,0,28,2,37,10,13,1,5,3,31,29,4,1,5,6,6,4,0,3,20,21,0,2,3,23,6,0,2,0,15,2,3,18,8,20,10,1,35,1,0,1,8,23,20,14,2,2,11,3,1,6,3,1,7,17,23,2,3,15,2,3,4,7,15,3,16,4,13,12,0,2,9,3,2,21,29,9,0,5,8,42,1,11,3,2,5,7,2,20,11,7,16,16,1,23,18,5,5,3,2,2,4,2,7,27,1,6,0,0,10,6,14,12,16,2,24,3,6,7,1,1,21,15,1,8,2,11,15,12,12,3,0,0,5,10,9,4,11
"1",15,1,5,3,30,0,15,18,0,6,2,3,5,15,0,10,1,0,0,17,22,0,2,4,15,22,11,5,0,9,2,64,2,6,9,12,2,1,4,1,1,30,0,32,3,19,6,2,26,17,1,10,0,7,5,27,28,1,3,3,1,0,6,13,0,15,0,9,2,6,0,13,17,31,3,33,3,2,0,5,9,4,4,18,10,0,0,7,0,31,4,3,20,40,0,16,1,18,14,7,2,1,4,1,22,13,1,21,15,6,18,1,15,0,3,1,0,0,9,3,8,7,4,1,0,0,3,5,1,13,30,5,4,2,0,34,5,6,6,1,4,28,20,1,10,2,2,1,2,9,5,3,1,4,1,4,4,3,3,0,6,0,2,1,2,23,2,35,6,14,1,4,5,29,21,4,1,15,10,4,0,1,7,20,18,0,0,2,19,12,2,5,0,8,0,1,16,9,19,8,1,51,4,1,2,6,16,15,8,5,5,8,7,6,4,1,4,5,8,21,3,2,8,0,0,6,4,15,3,12,2,4,19,0,4,3,1,4,18,19,9,1,5,5,30,3,14,0,6,8,12,0,26,9,16,6,16,0,18,16,4,5,3,2,0,7,0,6,29,1,9,1,2,11,5,4,9,18,4,15,7,4,2,1,0,26,18,1,12,1,8,20,8,6,1,6,0,3,7,7,5,13
"1",15,1,1,5,20,0,11,18,2,11,1,4,4,21,3,7,6,1,1,17,30,0,3,4,23,21,21,3,1,12,5,61,5,4,8,11,2,11,2,0,2,22,2,29,1,19,8,4,24,16,1,12,0,2,7,29,32,0,5,1,1,1,2,15,1,19,1,8,2,2,2,11,19,30,11,27,4,4,0,0,8,4,6,14,7,0,0,6,1,24,2,0,35,51,1,14,0,15,12,19,1,1,2,1,10,17,0,38,12,11,14,1,14,1,1,3,0,3,11,3,9,6,4,1,1,1,1,3,2,10,47,4,8,3,3,24,3,2,11,6,1,32,29,1,8,0,0,2,5,8,14,0,1,2,0,2,1,3,2,1,8,1,4,2,1,23,0,16,13,6,0,9,8,29,32,6,3,9,7,4,1,0,5,16,17,0,1,1,16,5,4,4,1,11,0,2,18,8,21,3,4,51,2,0,0,7,9,11,15,4,5,5,6,2,8,0,1,4,21,21,2,7,12,1,1,7,5,8,5,17,6,5,20,6,2,5,2,0,13,30,13,0,7,7,29,1,23,0,1,6,7,0,25,13,13,16,16,2,15,15,1,4,6,4,2,5,0,11,24,0,4,3,1,13,6,8,9,15,10,17,2,4,1,0,0,18,20,2,11,2,8,25,12,8,1,1,0,6,8,3,10,16
"1",16,2,5,3,29,1,13,10,1,7,6,3,5,22,0,20,7,4,0,15,16,4,0,4,22,13,22,3,0,10,4,57,3,9,9,22,1,5,1,0,2,30,1,30,3,26,5,2,21,13,1,15,3,4,6,34,25,0,0,6,2,2,3,8,1,9,5,18,5,3,3,14,13,35,6,22,4,1,0,1,2,4,5,15,5,2,0,4,1,24,2,1,42,36,0,9,2,13,16,8,2,0,3,1,19,18,0,21,13,3,17,1,9,3,2,1,2,3,10,6,7,9,5,0,0,2,1,4,0,17,28,3,8,1,0,25,5,6,10,3,2,27,17,3,6,3,0,1,2,11,4,1,2,2,1,7,2,4,1,0,5,0,2,4,2,27,2,21,7,13,1,3,1,25,33,9,5,17,8,7,0,1,8,13,10,1,1,0,16,7,0,3,0,9,0,10,29,1,22,9,3,39,3,0,3,7,18,19,20,3,4,8,6,3,6,2,1,7,11,11,5,2,12,1,1,6,6,15,3,22,7,8,9,4,1,2,3,1,12,35,11,0,3,8,32,4,21,4,3,6,11,1,34,12,14,16,18,1,12,21,8,3,10,5,0,6,1,5,28,2,3,0,0,16,5,13,7,12,4,11,3,5,1,0,1,25,17,5,11,1,7,18,18,9,1,4,0,3,6,11,4,14
"1",12,1,3,4,24,0,19,12,0,6,4,3,0,20,1,11,5,2,1,23,19,3,0,4,23,14,13,3,0,11,3,60,0,13,9,14,4,8,3,1,1,28,0,25,2,33,5,3,26,17,1,11,0,2,4,24,14,0,3,3,1,1,4,9,1,12,4,14,6,1,1,8,14,37,3,21,1,1,1,3,10,5,5,18,10,1,1,8,1,17,2,1,47,54,2,14,0,19,10,14,5,0,3,2,8,8,0,27,14,9,20,1,15,2,1,1,0,0,8,2,8,13,9,3,1,0,0,9,1,16,42,4,5,0,1,23,4,7,14,2,2,16,21,0,6,1,1,3,3,5,11,0,0,4,0,1,2,1,4,1,5,0,3,1,0,30,0,26,14,12,1,1,3,33,33,7,1,19,9,6,0,1,3,19,17,3,1,1,24,12,1,9,2,3,0,2,17,9,23,15,0,40,6,4,5,9,18,22,9,3,1,8,11,4,8,2,2,6,13,20,1,3,9,1,2,4,1,11,4,21,4,6,10,3,5,4,3,1,27,15,11,0,5,7,37,2,28,3,3,4,3,1,34,15,19,17,16,1,19,21,3,4,6,1,0,6,1,7,27,2,9,1,3,10,8,10,9,20,6,20,7,3,2,1,0,31,11,2,8,1,9,22,17,4,1,3,0,6,10,10,10,16
"1",17,2,3,13,22,0,17,15,0,5,1,1,5,17,1,10,3,3,1,40,33,1,2,2,23,11,17,4,1,3,7,54,3,11,11,11,2,6,1,1,1,21,1,24,5,23,3,5,24,18,0,12,1,3,7,23,21,2,4,1,5,3,2,3,0,10,0,11,4,3,0,8,12,32,1,21,4,1,0,2,10,2,8,10,12,1,0,8,0,23,6,0,24,40,0,13,1,16,9,11,8,0,1,4,18,22,0,30,19,7,14,1,10,5,1,1,0,1,6,1,12,8,0,1,1,0,3,7,0,18,35,3,8,2,0,20,6,3,5,3,0,24,10,1,0,0,1,4,1,3,6,0,0,3,0,1,1,3,2,0,8,0,3,3,2,28,0,12,19,17,3,5,2,18,20,5,2,15,5,2,1,0,3,11,17,1,0,2,14,2,1,3,2,3,1,5,25,6,19,12,4,51,7,4,2,9,12,17,14,6,1,7,13,3,8,3,2,2,15,13,2,4,5,1,1,12,3,19,6,18,0,9,14,4,0,3,5,6,20,24,9,2,2,7,27,1,14,1,2,5,6,0,31,20,20,10,14,1,18,20,4,2,4,3,2,6,0,8,29,1,6,1,3,8,8,10,6,15,8,16,9,2,1,2,0,34,13,4,7,2,10,11,12,12,0,3,0,6,5,7,9,15
"1",11,2,4,4,29,2,15,15,0,9,4,2,1,17,0,11,3,3,0,15,21,5,0,7,17,12,20,1,1,9,7,55,1,14,6,18,4,7,0,0,0,25,0,30,3,19,4,3,21,21,0,15,1,2,8,29,26,0,3,0,0,3,4,2,6,24,1,15,8,4,1,15,22,37,2,28,9,3,1,5,9,2,6,14,6,0,0,10,1,26,1,3,39,37,1,10,1,19,11,10,8,0,1,0,17,13,0,28,14,5,12,1,8,4,0,1,1,1,10,3,15,5,5,1,2,3,3,3,0,9,31,4,7,2,0,28,4,10,11,6,4,25,19,3,3,1,1,2,6,5,8,0,0,4,0,2,2,2,2,0,6,0,2,1,1,34,1,18,11,13,1,2,1,32,23,7,2,18,3,2,0,0,10,17,16,1,0,2,20,10,0,2,1,8,0,5,34,7,13,13,2,53,6,2,2,4,32,16,20,3,4,12,10,5,2,5,2,4,27,21,2,6,15,3,0,4,8,25,3,23,2,13,8,3,2,4,3,0,16,34,12,0,1,2,39,1,14,0,0,5,5,0,28,17,22,17,13,1,21,11,15,5,1,7,0,2,1,11,34,3,4,3,0,9,7,11,11,10,8,9,6,7,1,0,1,11,17,1,7,2,13,10,8,8,4,2,1,6,8,8,7,13
"1",14,6,4,6,23,0,15,11,1,1,7,1,7,17,3,12,5,2,1,24,21,3,2,0,17,17,14,4,2,4,4,48,2,11,3,13,2,4,3,0,0,19,1,35,10,31,5,9,30,22,1,15,0,3,4,24,34,2,3,0,2,1,2,7,1,19,4,14,1,3,2,11,11,27,2,26,2,4,0,1,6,4,9,16,5,0,0,5,1,29,4,1,30,36,0,18,2,15,15,12,0,0,1,2,18,12,0,23,12,5,14,0,16,4,2,1,0,3,13,2,11,10,5,2,1,1,3,4,2,12,34,6,4,1,2,30,7,7,8,6,2,24,40,1,4,0,0,3,1,3,7,1,0,2,0,2,2,2,4,1,11,0,0,3,1,33,0,18,18,15,1,3,1,38,20,1,0,16,3,2,2,1,4,15,22,0,0,2,21,12,2,3,2,4,3,7,17,8,21,13,5,49,3,0,1,5,20,12,12,3,2,9,5,1,4,2,4,6,20,25,2,3,16,0,1,1,5,19,1,16,11,10,7,2,2,10,0,1,30,22,15,0,3,4,43,0,22,0,4,2,4,0,36,14,14,12,24,4,14,12,3,1,5,5,2,3,3,3,35,0,5,1,1,14,4,12,7,8,12,15,7,6,5,0,0,15,12,1,5,4,14,25,17,7,2,4,0,5,8,13,10,20
